wikipedia_movie_ID,name,original_genres,predicted_genres
19998760,sangee,['Romance'],['Drama']
32908623,heroes of the hills,"['Action/Adventure', 'Western']",[]
6179073,less than zero,"['Crime', 'Drama', 'Romance', 'Teen']","['Drama', 'Thriller', 'World cinema']"
642867,the earthling,"['Action/Adventure', 'Drama', 'World cinema']",['Drama']
2771954,accused of murder,"['Crime', 'Drama', 'Mystery/Suspense', 'Thriller']",[]
1928806,one wonderful sunday,"['Asian Movies', 'Comedy', 'Drama', 'Romance', 'World cinema']",['Drama']
33192532,a better tomorrow,"['Crime', 'Drama']","['Drama', 'Thriller', 'World cinema']"
5992871,curly sue,"[""Children's/Family"", 'Comedy', 'Drama']","['Drama', 'Thriller', 'World cinema']"
19715,miss congeniality,"['Action/Adventure', 'Comedy', 'Crime', 'Romance', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
13680904,alas! poor yorick!,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
4539015,thieves like us,"['Action/Adventure', 'Crime', 'Drama', 'Romance', 'Unconventional', 'Other']",['Drama']
19007235,lady killer,"['Drama', 'Old-fashioned/classical style']",['Drama']
8514531,the substitute,"['Action/Adventure', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
5248234,finder's fee,"['Drama', 'Indie', 'Mystery/Suspense', 'Thriller']",['Drama']
28069565,daadagiri,"['Action/Adventure', 'Comedy', 'Crime', 'Drama']",['Drama']
24029496,mother's day,"['Action/Adventure', 'Crime', 'Drama', 'Horror', 'Indie', 'Thriller']","['Animation', 'Drama', 'Short Film', 'Thriller']"
2570318,walk don't run,"['Comedy', 'Romance']",['Drama']
7699003,man - woman wanted,"['Comedy', 'World cinema']",[]
2541839,sea of love,"['Adult', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
29193924,chaand kaa tukdaa,"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance']",['Drama']
20340772,legacy,['Non-fiction/Educational'],['Drama']
10706312,main bhi ladki hoon,[],"['Old-fashioned/classical style', 'Short Film']"
12777147,harlem on the prairie,"['Music/Dance', 'Western']",[]
18698236,six degrees of separation,"['Comedy', 'Drama', 'Mystery/Suspense']","['Animation', 'Drama', 'Short Film', 'Thriller', 'World cinema']"
26909372,thank you,"['Comedy', 'Drama', 'Romance', 'World cinema']","['Animation', 'Drama', 'Short Film', 'Thriller', 'World cinema']"
22995027,fort worth,"['Action/Adventure', 'Western']","['Drama', 'Thriller', 'World cinema']"
22044760,centurion,"['Action/Adventure', 'Crime', 'Drama', 'Historical', 'Thriller', 'War/combat']","['Animation', 'Drama', 'Short Film', 'Sports', 'Thriller', 'World cinema']"
33994214,the king of pigs,"['Animation', 'Short Film']","['Animation', 'Drama', 'Short Film', 'Thriller']"
31093029,jump into hell,"['Drama', 'War/combat']",['Drama']
9104703,side street,"['Crime', 'Drama', 'Old-fashioned/classical style']",[]
19787914,scream 4,"['Comedy', 'Horror', 'Mystery/Suspense', 'Teen', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
14074305,"love, loot and crash","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
27163420,the coast of folly,['Old-fashioned/classical style'],[]
15851039,davy crockett and the river pirates,['Action/Adventure'],[]
18198974,cherished,['Drama'],['Drama']
6491387,dr. giggles,"['Asian Movies', 'Comedy', 'Horror', 'Unconventional']","['Drama', 'Thriller', 'World cinema']"
14248045,doosri dulhan,['Drama'],['Drama']
9057875,rishtey,"['Drama', 'World cinema']",['Drama']
9251956,sunny side up,"['Comedy', 'Music/Dance', 'Old-fashioned/classical style', 'Romance', 'Unconventional']","['Drama', 'Thriller', 'World cinema']"
28763658,birds of prey,['Mystery/Suspense'],['Drama']
415156,xxx,"['Action/Adventure', 'Crime', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
4803480,the cat in the hat,"['Action/Adventure', ""Children's/Family"", 'Comedy', 'Fantasy', 'Music/Dance']","['Drama', 'Thriller', 'World cinema']"
28845643,battle of warsaw 1920,"['Drama', 'Music/Dance', 'Non-fiction/Educational', 'Romance', 'War/combat']",['Drama']
3147593,kissing a fool,"['Comedy', 'Romance']","['Drama', 'Thriller', 'World cinema']"
36225776,a million colours,['Drama'],['Drama']
27989050,maqsad,"['Action/Adventure', 'Crime', 'Music/Dance']",[]
34138054,when a man sees red,['Drama'],[]
535969,paulie,"['Action/Adventure', ""Children's/Family"", 'Comedy', 'Friendships, Family & Personal Relationships', 'Romance']","['Drama', 'Thriller', 'World cinema']"
11461400,the loss of sexual innocence,"['Adult', 'Coming of age', 'Drama', 'Indie', 'Romance', 'Other']","['Animation', 'Drama', 'Short Film', 'Thriller']"
3950291,live flesh,"['Adult', 'Drama', 'Romance', 'Thriller', 'World cinema']","['Drama', 'Thriller', 'World cinema']"
14527359,a bird in the head,"['Comedy', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
2856978,where the heart is,"['Comedy', 'Romance']","['Drama', 'Thriller', 'World cinema']"
27601200,valley of the wolves: palestine,['Action/Adventure'],"['Drama', 'Thriller', 'World cinema']"
9252147,high society blues,"['Music/Dance', 'Old-fashioned/classical style', 'Romance']",['Drama']
22276447,the upthrown stone,"['Drama', 'Old-fashioned/classical style']",['Drama']
171026,cape fear,"['Adaptation', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
9073612,the criminal,"['Crime', 'Drama']",['Drama']
16738372,hollywood canteen,"['Comedy', 'Music/Dance', 'Old-fashioned/classical style', 'Romance']",['Drama']
23490183,haystacks and steeples,"['Old-fashioned/classical style', 'Short Film']",['Short Film']
16511397,conspiracy,"['Action/Adventure', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller', 'War/combat']","['Animation', 'Drama', 'Short Film', 'Thriller']"
4616469,julie,"['Crime', 'Drama', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
15372043,the sea knows,"['Drama', 'War/combat']",['Drama']
6504325,gunga din,"['Action/Adventure', 'Drama', 'Historical', 'Old-fashioned/classical style', 'War/combat']","['Drama', 'Thriller', 'World cinema']"
28027063,abduction,"['Action/Adventure', 'Drama', 'Mystery/Suspense', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
12897402,jurm,"['Asian Movies', 'Crime', 'Music/Dance', 'Romance']",['Drama']
12240357,no end in sight,"['Culture & Society', 'Non-fiction/Educational', 'Political', 'War/combat']","['Animation', 'Drama', 'Thriller', 'World cinema']"
972970,waiting to exhale,"['Comedy', 'Drama', 'Friendships, Family & Personal Relationships', 'Romance', 'Other']","['Drama', 'Thriller', 'World cinema']"
11507281,arctic tale,"[""Children's/Family"", 'Culture & Society', 'Non-fiction/Educational', 'Other']","['Drama', 'Thriller', 'World cinema']"
2073069,in her shoes,"['Comedy', 'Drama', 'Romance']","['Drama', 'Thriller', 'World cinema']"
1324831,mujhse dosti karoge!,"['Asian Movies', ""Children's/Family"", 'Comedy', 'Drama', 'Music/Dance', 'Romance', 'World cinema']",['Drama']
19844891,saw vi,"['Horror', 'Mystery/Suspense', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
176545,the seventh seal,"['Drama', 'Fantasy', 'Historical', 'Old-fashioned/classical style', 'Unconventional', 'World cinema']","['Animation', 'Drama', 'Thriller']"
3779715,state of the union,"['Drama', 'Old-fashioned/classical style', 'Political', 'Romance', 'Short Film']","['Animation', 'Drama', 'Short Film', 'Thriller']"
27459231,the monk,"['Mystery/Suspense', 'Thriller']",[]
9900396,executioners,"['Action/Adventure', 'Asian Movies', 'World cinema']","['Drama', 'Thriller', 'World cinema']"
5945470,dil,"['Comedy', 'Drama', 'Romance']",['Drama']
2372989,in country,"['Coming of age', 'Drama', 'Historical', 'Romance', 'War/combat']","['Animation', 'Drama', 'Short Film', 'Thriller']"
35495509,flower buds,['Drama'],['Drama']
22777559,the railroad,"['Drama', 'Romance']","['Drama', 'Thriller', 'World cinema']"
3361673,town & country,"['Comedy', 'Romance']","['Animation', 'Drama', 'Short Film', 'Thriller']"
1899087,andarivaadu,"['Asian Movies', 'Comedy']",['Drama']
21686356,eraser children,"['Action/Adventure', 'Comedy', 'Drama', 'Fantasy', 'Science Fiction', 'World cinema']",['Drama']
2010815,how to make a monster,"['Action/Adventure', 'Horror', 'Science Fiction', 'Supernatural/Monster', 'Other']",['Drama']
3699869,winnie the pooh: seasons of giving,"[""Children's/Family"", 'Fantasy', 'Holiday Film']",[]
28788568,the conspirators,"['Drama', 'Romance', 'Thriller']",['Drama']
20760035,mongoland,"['Comedy', 'Drama', 'Romance']",[]
35473056,imtihan,"[""Children's/Family"", 'Drama']",['Drama']
22852522,the loneliest runner,"['Drama', 'Sports']",[]
4504917,i am a sex addict,"['Comedy', 'Indie', 'Non-fiction/Educational', 'Romance']","['Drama', 'Thriller', 'World cinema']"
1979044,"grandview, u.s.a.","['Comedy', 'Coming of age', 'Drama', 'Indie', 'Romance', 'Other']","['Drama', 'Thriller', 'World cinema']"
28042876,puss in boots,"['Action/Adventure', 'Animation', 'Comedy', 'Fantasy']","['Drama', 'Thriller', 'World cinema']"
31820638,little old new york,['Old-fashioned/classical style'],['Drama']
13096661,helvetica,"['Culture & Society', 'Indie', 'Non-fiction/Educational', 'Short Film', 'Unconventional']",[]
2700693,the big easy,"['Adult', 'Crime', 'Drama', 'Indie', 'Mystery/Suspense', 'Romance', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
3901054,noi the albino,"['Comedy', 'Coming of age', 'Drama', 'World cinema']","['Drama', 'Thriller', 'World cinema']"
2400759,the shootist,"['Action/Adventure', 'Drama', 'Western']","['Drama', 'Thriller', 'World cinema']"
33622703,the parade,"['Comedy', 'Drama']","['Animation', 'Drama', 'Short Film', 'Thriller']"
541642,octopussy,"['Action/Adventure', 'Crime', 'Spy', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
19408460,the pinch singer,"[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
29260374,charithram,['Thriller'],"['Old-fashioned/classical style', 'Short Film']"
703963,some kind of wonderful,"['Comedy', 'Coming of age', 'Drama', 'Romance', 'Teen']","['Drama', 'Thriller', 'World cinema']"
5631382,"lust, caution","['Adult', 'Asian Movies', 'Drama', 'Historical', 'Romance', 'Spy', 'Thriller', 'Unconventional', 'War/combat', 'World cinema']","['Drama', 'Thriller', 'World cinema']"
13365759,android apocalypse,"['Science Fiction', 'Thriller', 'Other']","['Animation', 'Drama', 'Short Film', 'Thriller']"
879000,destination moon,"['Action/Adventure', 'Science Fiction']","['Drama', 'Thriller', 'World cinema']"
5314234,harrison bergeron,"['Comedy', 'Disaster/Dystopia', 'Science Fiction']",['Drama']
34161471,looking for nicolas sarkozy,['Non-fiction/Educational'],['Drama']
34934084,alberto express,['Comedy'],['Drama']
26640472,under the tonto rim,"['Comedy', 'Drama', 'Western']",[]
3170435,the boatniks,"[""Children's/Family"", 'Comedy', 'Crime', 'Drama', 'Romance']","['Drama', 'Thriller', 'World cinema']"
1308068,the mack,"['Action/Adventure', 'Crime', 'Drama', 'Thriller', 'Other']",['Drama']
36057874,kattumarakaran,['Drama'],['Drama']
7080965,bagavathi,['Action/Adventure'],['Drama']
20332030,it's a date,"['Comedy', 'Music/Dance', 'Old-fashioned/classical style', 'Romance']",['Drama']
28617466,lady windermere's fan,"['Comedy', 'Drama', 'Old-fashioned/classical style']","['Animation', 'Drama', 'Short Film', 'Thriller']"
880056,scary movie 3,"['Comedy', 'Horror', 'Teen']","['Drama', 'Thriller', 'World cinema']"
1128651,not one less,"['Asian Movies', 'Comedy', 'Coming of age', 'Drama', 'World cinema']",['Drama']
13522766,the freeze-out,"['Indie', 'Old-fashioned/classical style', 'Western']",[]
28218824,the devil with hitler,"['Comedy', 'Short Film']",[]
9070689,risk,"['Action/Adventure', 'World cinema']",['Drama']
14756120,the trap,"['Drama', 'Short Film']",['Short Film']
23275133,bun-rye's story,['Drama'],['Drama']
35571593,achha bura,[],['Drama']
8073502,unconquered,"['Action/Adventure', 'Drama', 'Historical', 'Western']","['Animation', 'Drama', 'Short Film', 'Thriller']"
9271078,adventures of don juan,"['Action/Adventure', 'Drama', 'Romance']","['Drama', 'Thriller', 'World cinema']"
24160876,sphinx,['Mystery/Suspense'],"['Animation', 'Drama', 'Short Film', 'Thriller']"
27356642,you can't hurry love,"['Comedy', 'Romance']","['Drama', 'Thriller', 'World cinema']"
29730492,wuthering heights,"['Drama', 'Romance']","['Animation', 'Drama', 'Short Film', 'Thriller', 'World cinema']"
35663798,david's birthday,"['Drama', 'LGBT', 'Romance', 'World cinema']",['Drama']
10882693,déficit,"['Drama', 'World cinema']",['Drama']
29661508,seenu,['Drama'],"['Old-fashioned/classical style', 'Short Film']"
5469422,the poof point,"[""Children's/Family"", 'Comedy', 'Science Fiction']",['Drama']
21188019,también de dolor se canta,"['Comedy', 'Drama']",['Drama']
3193176,the brink's job,"['Action/Adventure', 'Comedy', 'Crime', 'Drama']",['Drama']
29868894,heritage,"['Drama', 'Historical']",['Drama']
10332103,persuasion,"['Drama', 'Historical', 'Romance']",['Drama']
11260752,fit to be tied,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']",['Short Film']
20120996,friendship,"['Drama', 'Romance']",['Drama']
4029751,the phantom of the opera,['Horror'],['Drama']
22643403,gloria fatalis,['Old-fashioned/classical style'],"['Old-fashioned/classical style', 'Short Film']"
33276254,the expendables 2,['Action/Adventure'],"['Drama', 'Thriller', 'World cinema']"
34739600,the white horse inn,"['Comedy', 'Old-fashioned/classical style']",[]
34953586,anger of the gods,['Drama'],['Drama']
2875397,empire of the ants,"['Horror', 'Science Fiction', 'Supernatural/Monster', 'Unconventional', 'Other']",['Drama']
16167311,i love you da,[],['Drama']
6243001,les misérables,['Drama'],['Action/Adventure']
33656303,cassadaga,"['Horror', 'Thriller']",['Drama']
3073220,accattone,"['Drama', 'Old-fashioned/classical style', 'World cinema']","['Action/Adventure', 'Drama']"
14647690,the whispering chorus,"['Crime', 'Drama', 'Indie', 'Old-fashioned/classical style']",['Drama']
13274783,the sleuth,"['Indie', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
32784153,welcome to the punch,"['Action/Adventure', 'Crime', 'Thriller']","['Animation', 'Drama', 'Short Film', 'Sports', 'Thriller', 'World cinema']"
20250238,mr. belvedere goes to college,['Comedy'],[]
21241505,rockabye,"['Drama', 'Old-fashioned/classical style']",[]
739259,blind date,"['Comedy', 'Romance']","['Drama', 'Thriller', 'World cinema']"
26682817,compromising daphne,['Drama'],['Drama']
28448557,arthur the king,"['Action/Adventure', 'Drama', 'Fantasy', 'Mystery/Suspense', 'Romance', 'Thriller']",['Drama']
8428660,offside,"['Comedy', 'Drama', 'Sports', 'Unconventional', 'World cinema']","['Action/Adventure', 'Animation', 'Drama', 'Thriller']"
3201442,casanova,"['Action/Adventure', 'Comedy', 'Drama', 'Historical', 'Romance']","['Drama', 'Thriller', 'World cinema']"
13602820,the frontier trail,"['Indie', 'Old-fashioned/classical style', 'Western']","['Old-fashioned/classical style', 'Short Film']"
27107776,germany in autumn,"['Drama', 'Non-fiction/Educational']",['Drama']
11271307,sharpe's waterloo,"['Action/Adventure', 'Drama', 'Historical']",['Drama']
19258217,splinter,"['Drama', 'Horror', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
8763119,back to the woods,"['Comedy', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
17212834,prison-a-go-go!,"['Action/Adventure', 'Comedy', 'Crime', 'Indie', 'Prison', 'Unconventional']",[]
675947,hamburger hill,"['Action/Adventure', 'Drama', 'Indie', 'War/combat']","['Drama', 'Thriller', 'World cinema']"
24870003,cracks,"['Crime', 'Drama', 'Historical', 'Indie', 'LGBT', 'Mystery/Suspense', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
15790701,eagle of the night,"['Drama', 'Other']",['Drama']
2263255,return of the living dead part ii,"['Comedy', 'Horror', 'Supernatural/Monster', 'Teen']","['Drama', 'Thriller', 'World cinema']"
20598976,winterset,"['Crime', 'Drama', 'Old-fashioned/classical style']","['Drama', 'Thriller', 'World cinema']"
35365357,"i'm taraneh, 15",['Drama'],['Drama']
17367782,iron man,"['Drama', 'Old-fashioned/classical style', 'Unconventional']",[]
12383757,the man from monterey,"['Action/Adventure', 'Old-fashioned/classical style', 'Western']",[]
17839776,the red lily,"['Drama', 'Old-fashioned/classical style']",[]
4848015,cobra woman,"['Action/Adventure', 'Drama', 'Fantasy', 'Romance']",[]
5480947,jack smith and the destruction of atlantis,['Non-fiction/Educational'],['Drama']
25440684,prema pichollu,"[""Children's/Family"", 'Drama', 'Romance']","['Old-fashioned/classical style', 'Short Film']"
32496930,rebirth,['Drama'],['Drama']
23506417,think tank,"['Comedy', 'Indie', 'Sports']",['Drama']
8364339,stomp the yard,"['Drama', 'Music/Dance', 'Romance', 'Teen']","['Drama', 'Thriller', 'World cinema']"
32800688,line of demarcation,['Drama'],['Drama']
17523604,sirf,"['Asian Movies', 'Drama', 'Music/Dance', 'Romance', 'World cinema']",['Drama']
31578945,nude nuns with big guns,"['Action/Adventure', 'Indie', 'Thriller']",['Drama']
24033813,raiders of old california,['Western'],[]
786972,casshern,"['Action/Adventure', 'Asian Movies', 'Science Fiction']","['Drama', 'Thriller', 'World cinema']"
19190340,the fairy and the waif,['Old-fashioned/classical style'],[]
19389678,forgotten babies,"[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
89272,dodge city,"['Action/Adventure', 'Western']",['Drama']
18160554,dreams with sharp teeth,['Non-fiction/Educational'],['Drama']
77744,wayne's world,"['Comedy', 'Friendships, Family & Personal Relationships', 'Music/Dance', 'Other']","['Drama', 'Thriller', 'World cinema']"
24210362,your witness,"['Comedy', 'Crime', 'Drama', 'Romance']",['Drama']
695435,higher learning,"['Drama', 'LGBT', 'Other']","['Drama', 'Thriller', 'World cinema']"
881249,eat drink man woman,"['Asian Movies', 'Comedy', 'Drama', 'Romance', 'World cinema']","['Drama', 'Thriller', 'World cinema']"
518928,secret window,"['Horror', 'Mystery/Suspense', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
28685424,24 hrs,"['Action/Adventure', 'Thriller']",['Drama']
30854972,red sonja,"['Action/Adventure', 'Drama', 'Fantasy']","['Animation', 'Drama', 'Short Film', 'Thriller', 'World cinema']"
25818173,drums of love,"['Drama', 'Old-fashioned/classical style', 'Romance']",['Drama']
19559156,sømænd og svigermødre,"['Comedy', 'Old-fashioned/classical style']",[]
21006677,li'l abner,['Comedy'],[]
1285718,f/x,"['Action/Adventure', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
3787617,fulltime killer,"['Action/Adventure', 'Asian Movies', 'Crime', 'Drama', 'Thriller', 'World cinema']",['Drama']
5029953,confessions of a sociopathic social climber,"['Comedy', 'Romance', 'Other']",['Drama']
29634937,moner manush,['Non-fiction/Educational'],['Drama']
1329509,mondo trasho,"['Comedy', 'Non-fiction/Educational', 'Old-fashioned/classical style']","['Action/Adventure', 'Animation', 'Drama', 'Thriller']"
29816420,city of god,"['Crime', 'Drama', 'Thriller']",['Drama']
1667210,a kiss before dying,"['Crime', 'Drama', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
28421266,huckleberry finn,['Action/Adventure'],[]
31232631,salty o'rourke,['Drama'],['Drama']
244897,fanboys,"['Action/Adventure', 'Comedy', 'Drama', 'Indie']","['Drama', 'Thriller', 'World cinema']"
6598746,the deserter,"['Comedy', 'Drama', 'Historical', 'War/combat']",[]
367085,atlantis: the lost empire,"['Action/Adventure', 'Animation', ""Children's/Family"", 'Fantasy', 'Science Fiction']","['Drama', 'Thriller', 'World cinema']"
34879526,the villain foiled,"['Comedy', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
15142854,like water for chocolate,"['Adult', 'Drama', 'Romance', 'World cinema']","['Drama', 'Thriller', 'World cinema']"
1594929,demon seed,"['Horror', 'Science Fiction']",['Drama']
3955038,kafka,"['Drama', 'Historical', 'Horror', 'Non-fiction/Educational', 'Science Fiction']","['Animation', 'Drama', 'Short Film', 'Thriller']"
14090753,court house crooks,"['Comedy', 'Short Film']",['Short Film']
27500533,the return of the whistler,['Mystery/Suspense'],[]
5965504,who's quentin?,"['Action/Adventure', 'Comedy', 'Crime']","['Old-fashioned/classical style', 'Short Film']"
34256064,sugar colt,['Western'],['Drama']
10071292,along came a spider,"['Adaptation', 'Crime', 'Mystery/Suspense', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
32726096,into the abyss,"['Crime', 'Non-fiction/Educational']",['Drama']
19166020,the moonraker,"['Action/Adventure', 'Drama', 'Historical']",[]
1380903,how to deal,"['Comedy', 'Drama', 'Romance', 'Teen']",['Drama']
13709858,the under-sheriff,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
11843126,urban justice,"['Action/Adventure', 'Crime', 'Thriller']","['Animation', 'Drama', 'Short Film', 'Thriller']"
21107874,i am omega,"['Action/Adventure', 'Horror', 'Thriller']",['Drama']
23092410,vallal,"['Asian Movies', ""Children's/Family"", 'Comedy']",['Drama']
26534779,the voice of bugle ann,['Drama'],[]
25013052,let's fall in love,"['Music/Dance', 'Romance']",[]
29500339,emergency wedding,"['Comedy', 'Drama']",[]
3205541,a wicked tale,"['Short Film', 'Thriller']",[]
28148663,byl jednou jeden polda,['Comedy'],[]
35939219,the robber bride,"['Comedy', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
5297292,richard pryor: live on the sunset strip,"['Comedy', 'Music/Dance']",['Drama']
3650371,silk,"['Adaptation', 'Asian Movies', 'Drama', 'Historical', 'Romance', 'World cinema']","['Animation', 'Drama', 'Short Film', 'Thriller']"
5795788,war,"['Action/Adventure', 'Crime', 'Thriller']","['Drama', 'Thriller', 'World cinema']"
5637772,the principal,"['Action/Adventure', 'Comedy', 'Crime', 'Drama']","['Drama', 'Thriller', 'World cinema']"
206737,deliverance,"['Drama', 'Indie', 'Non-fiction/Educational', 'Old-fashioned/classical style']",['Drama']
386124,barbershop,"['Comedy', 'Other']","['Drama', 'Thriller', 'World cinema']"
958920,tall tale,"['Fantasy', 'Western']","['Animation', 'Drama', 'Short Film', 'Thriller', 'World cinema']"
180991,ball of fire,"['Comedy', 'Crime', 'Old-fashioned/classical style', 'Romance']","['Drama', 'Thriller', 'World cinema']"
16776003,ghost banana tree,['Horror'],['Drama']
2159438,eve's bayou,"['Drama', 'Historical', 'Indie']","['Drama', 'Thriller', 'World cinema']"
725892,young adam,"['Adaptation', 'Adult', 'Crime', 'Drama', 'Historical', 'Mystery/Suspense', 'Thriller']","['Animation', 'Drama', 'Short Film', 'Thriller', 'World cinema']"
24135578,actresses,['Drama'],['Drama']
105872,clueless,"['Comedy', 'Coming of age', 'LGBT', 'Romance', 'Teen']","['Drama', 'Thriller', 'World cinema']"
21637956,interceptor force 2,"['Action/Adventure', 'Thriller']",['Drama']
5307081,the lost battalion,"['Drama', 'Old-fashioned/classical style', 'War/combat']",['Drama']
7891946,badri,['Romance'],['Drama']
1448684,fever pitch,"['Adaptation', 'Comedy', 'Drama', 'Romance', 'Sports']","['Drama', 'Thriller', 'World cinema']"
2517072,na tum jaano na hum,"['Comedy', 'Drama', 'Music/Dance', 'Romance', 'World cinema']","['Drama', 'Thriller', 'World cinema']"
3523982,sky high,"['Action/Adventure', 'Asian Movies', 'Crime', 'Drama', 'Fantasy', 'Horror', 'Mystery/Suspense', 'Supernatural/Monster', 'Thriller', 'World cinema']","['Drama', 'Thriller', 'World cinema']"
2657943,we don't live here anymore,"['Drama', 'Indie', 'Romance']","['Animation', 'Drama', 'Sports', 'Thriller', 'World cinema']"
18640305,the house bunny,"['Comedy', 'Romance']","['Drama', 'Thriller', 'World cinema']"
17693186,slave widow,"['Adult', 'Asian Movies', 'Drama', 'Romance', 'World cinema']",[]
29834881,shipyard sally,"['Comedy', 'Music/Dance']",[]
19554171,cats & dogs: the revenge of kitty galore,"['Action/Adventure', ""Children's/Family"", 'Comedy']","['Drama', 'Thriller', 'World cinema']"
19877366,the last thakur,['Drama'],[]
8454631,china moon,"['Adult', 'Crime', 'Mystery/Suspense', 'Thriller']","['Animation', 'Drama', 'Short Film', 'Thriller']"
3463730,jack the bear,"['Adaptation', 'Comedy', 'Drama', 'Historical']","['Drama', 'Thriller', 'World cinema']"
25927269,calendar,"['Drama', 'Romance']",['Drama']
7307622,captain valedor,"['Comedy', 'Drama', 'Science Fiction', 'Short Film']",['Short Film']
374885,moscow on the hudson,"['Comedy', 'Drama', 'Romance']","['Drama', 'Thriller', 'World cinema']"
26362766,turn the beat around,"['Drama', 'Indie', 'Music/Dance']",['Drama']
14334714,hawaiian aye aye,['Short Film'],['Short Film']
6504302,brothers,"['Drama', 'Unconventional', 'War/combat', 'World cinema']",['Drama']
201534,chicago,"['Comedy', 'Crime', 'Drama', 'Music/Dance']","['Drama', 'Thriller', 'World cinema']"
28226679,bowery to bagdad,['Comedy'],[]
14706463,fool's paradise,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Romance']","['Drama', 'Thriller', 'World cinema']"
18570400,girls about town,"['Comedy', 'Old-fashioned/classical style', 'Romance', 'Unconventional']",[]
3098782,strictly business,"['Comedy', 'Romance']","['Drama', 'Thriller', 'World cinema']"
11465088,candles in the dark,['Drama'],['Drama']
31961070,eternity,['Romance'],['Drama']
2248157,havoc,"['Crime', 'Drama', 'Indie', 'Teen', 'Thriller']","['Animation', 'Drama', 'Short Film', 'Thriller']"
36360380,maavichiguru,['Drama'],['Drama']
24576647,speed devils,"['Crime', 'Drama']",[]
24729648,queen to play,"['Comedy', 'Drama', 'World cinema']","['Drama', 'Thriller', 'World cinema']"
18128395,the price of silence,"['Drama', 'Old-fashioned/classical style']",[]
33990019,killadi raman,['Comedy'],['Drama']
35277263,desert fury,"['Crime', 'Drama', 'Thriller']",['Drama']
14276938,luke's lost lamb,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
1273494,the spy in black,"['Action/Adventure', 'Drama', 'Old-fashioned/classical style', 'Spy', 'War/combat']","['Animation', 'Drama', 'Short Film', 'Thriller']"
32358869,crime and punishment,['Drama'],['Drama']
15683903,the new exploits of elaine,"['Action/Adventure', 'Old-fashioned/classical style']","['Old-fashioned/classical style', 'Short Film']"
31210806,lucky jim,['Comedy'],['Drama']
6165918,the golf specialist,"['Comedy', 'Short Film']",['Short Film']
5301628,eye of the needle,"['Adaptation', 'Crime', 'Drama', 'Historical', 'Mystery/Suspense', 'Romance', 'Spy', 'Thriller', 'War/combat']","['Drama', 'Thriller', 'World cinema']"
25588325,the last ones shall be first,['Crime'],['Drama']
8266218,agni sakshi,"['Asian Movies', 'Music/Dance', 'Thriller', 'World cinema']",['Drama']
7093500,sunset park,"['Drama', 'Sports']",['Drama']
17528845,pain of love,['Drama'],['Drama']
3934285,hoot,"['Action/Adventure', 'Adaptation', ""Children's/Family"", 'Comedy', 'Coming of age', 'Teen']","['Drama', 'Thriller', 'World cinema']"
4278437,baby: secret of the lost legend,"['Action/Adventure', ""Children's/Family"", 'Fantasy']","['Drama', 'Thriller', 'World cinema']"
32123594,bad boy,['Drama'],['Drama']
12938853,nicholas nickleby,"[""Children's/Family"", 'Coming of age', 'Drama', 'Historical']","['Drama', 'Thriller', 'World cinema']"
2546555,the tramp,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Romance', 'Short Film']",[]
32131638,the people next door,['Drama'],['Drama']
15441884,the american ruling class,"['Culture & Society', 'Non-fiction/Educational', 'Political']",['Drama']
