wikipedia_movie_ID,name,original_genres,predicted_genres
4148842,the cowboy way,"['Action/Adventure', 'Comedy', 'Friendships, Family & Personal Relationships', 'Western']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
35797994,demon of the himalayas,['Action/Adventure'],"['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
35492662,karen cries on the bus,['Drama'],"['Comedy', 'Drama', 'Romance', 'World cinema']"
4380389,the young americans,"['Crime', 'Drama', 'Indie']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
31165215,beyond mombasa,['Action/Adventure'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Thriller']"
21851051,the secrets of jonathan sperry,"[""Children's/Family"", 'Drama', 'Historical', 'Religious Film']","['Comedy', 'Drama', 'Romance']"
25052188,"santa, jr.","['Comedy', 'Fantasy', 'Romance']","['Action/Adventure', 'Comedy', 'Drama', 'Non-fiction/Educational', 'Romance']"
14886428,johnny smith and poker-huntas,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
27652105,loose in london,"['Action/Adventure', 'Comedy']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
15785885,the fighting marine,"['Drama', 'Old-fashioned/classical style']","['Action/Adventure', 'Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
3750829,asylum,"['Adaptation', 'Drama', 'Romance', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
3583342,jawbreaker,['Comedy'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
20951055,flesh will surrender,"['Drama', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
5804666,the time travelers,['Science Fiction'],"['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
12864134,angel,['Drama'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
9110934,buddy buddy,"['Comedy', 'Crime', 'Friendships, Family & Personal Relationships']","['Comedy', 'Drama', 'Romance']"
27612579,one for the money,"['Action/Adventure', 'Comedy', 'Crime', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
30955445,el caballo bayo,"['Drama', 'Western']","['Comedy', 'Drama', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Short Film']"
1634239,saathiya,"['Asian Movies', 'Drama', 'Music/Dance', 'Romance', 'World cinema']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
9612535,the lightning warrior,"['Action/Adventure', ""Children's/Family"", 'Drama', 'Old-fashioned/classical style', 'Western']","['Crime', 'Drama', 'Old-fashioned/classical style']"
30603152,the case of itaewon homicide,"['Crime', 'Mystery/Suspense', 'Thriller']","['Action/Adventure', 'Crime', 'Drama', 'Horror', 'Mystery/Suspense', 'Thriller']"
29782,the big lebowski,"['Comedy', 'Crime', 'Friendships, Family & Personal Relationships', 'Indie', 'Other']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
4832987,relative values,"['Comedy', 'Romance', 'World cinema']","['Comedy', 'Drama', 'Romance']"
1358704,the sword of doom,"['Action/Adventure', 'Asian Movies', 'Crime', 'Drama', 'Unconventional', 'World cinema']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Thriller']"
23310329,undercover,['War/combat'],"['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
14825582,strangers when we meet,"['Adaptation', 'Drama', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
1235054,across 110th street,"['Action/Adventure', 'Adaptation', 'Crime', 'Drama', 'Thriller', 'Other']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
4822799,tales of ordinary madness,"['Drama', 'Indie', 'Non-fiction/Educational', 'World cinema']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
11127040,marshall university: ashes to glory,"['Non-fiction/Educational', 'Sports']","['Comedy', 'Drama', 'Romance']"
4704090,one piece: clockwork island adventure,"['Action/Adventure', 'Animation', 'Comedy', 'Fantasy']","['Action/Adventure', ""Children's/Family"", 'Comedy', 'Crime', 'Drama', 'Thriller']"
7884497,dr. jekyll and mr. hyde,"['Horror', 'Old-fashioned/classical style', 'Science Fiction', 'Short Film']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
11728170,shining through,"['Action/Adventure', 'Drama', 'Romance', 'Spy', 'Thriller', 'War/combat']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
3266971,silver bells,"['Drama', 'Holiday Film']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
16219687,the moon is... the sun's dream,"['Crime', 'Drama', 'Romance', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
42507,in the bedroom,"['Crime', 'Drama', 'Indie', 'Thriller']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
15946694,double x: the name of the game,['Thriller'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
14879288,karunamayudu,"[""Children's/Family"", 'Drama', 'Non-fiction/Educational']","['Action/Adventure', 'Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style']"
23471953,the trojan women,"['Adaptation', 'Drama']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Thriller']"
19093596,it,"['Drama', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
4139688,terminal velocity,"['Action/Adventure', 'Spy', 'Thriller']","['Action/Adventure', 'Crime', 'Drama', 'Horror', 'Mystery/Suspense', 'Thriller']"
10057067,a prize of gold,"['Action/Adventure', 'Crime', 'Drama']","['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
30010069,sooryan,"['Action/Adventure', 'Drama', 'Music/Dance']","['Comedy', 'Drama', 'Indie', 'Romance', 'Short Film']"
15982164,lady in cement,"['Adaptation', 'Comedy', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
8936079,andrea,"['Comedy', 'Music/Dance']","['Action/Adventure', 'Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
33735487,nameless gangster,"['Crime', 'Thriller']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller', 'World cinema']"
20705636,teri maang sitaron se bhar doon,"[""Children's/Family""]","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
18584726,the mississippi gambler,"['Drama', 'Romance']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
26638182,malabar wedding,['Comedy'],"['Animation', ""Children's/Family"", 'Comedy', 'Drama', 'Romance', 'Short Film']"
10641005,bewafai,"[""Children's/Family"", 'Crime', 'Drama']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
956388,eight legged freaks,"['Comedy', 'Horror', 'Science Fiction', 'Supernatural/Monster', 'Unconventional']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Fantasy', 'Horror', 'Thriller']"
25349438,"my god, my god, why hast thou forsaken me?",['Asian Movies'],"['Action/Adventure', 'Comedy', 'Drama', 'Non-fiction/Educational', 'Thriller']"
7133211,catch a fire,"['Action/Adventure', 'Drama', 'Non-fiction/Educational', 'Political', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
23705022,the serpent's way,['Drama'],"['Comedy', 'Drama', 'Romance']"
17957459,trick or treats,['Horror'],"['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Thriller']"
22644962,flodder 3,['Comedy'],"['Comedy', 'Drama', 'Romance']"
36106094,under the mountains,"['Drama', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
7271358,for her boy's sake,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Romance', 'Short Film']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
15192486,headin' west,"['Indie', 'Old-fashioned/classical style', 'Western']","['Action/Adventure', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film', 'War/combat', 'Western']"
34359352,crack-up,['Drama'],"['Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
8013508,malice in the palace,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
14348967,"wanted - $5,000","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
5787216,and starring pancho villa as himself,"['Action/Adventure', 'Drama', 'Historical', 'Non-fiction/Educational', 'War/combat', 'Western', 'Other']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
2513427,dhoom 2,"['Action/Adventure', 'Asian Movies', 'Comedy', 'Crime', 'Music/Dance', 'Thriller', 'World cinema']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
29168910,when we are married,['Comedy'],"['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
74537,brazil,"['Comedy', 'Crime', 'Disaster/Dystopia', 'Drama', 'Fantasy', 'Science Fiction', 'Other']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
4228598,the devil thumbs a ride,"['Crime', 'Drama', 'Thriller']","['Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film', 'Thriller']"
2384968,the night of the white pants,"['Comedy', 'Drama', 'Indie']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
1503907,the way of the gun,"['Action/Adventure', 'Crime', 'Drama', 'Thriller', 'Other']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
2322629,baby geniuses,"['Action/Adventure', ""Children's/Family"", 'Comedy']","['Action/Adventure', 'Comedy', 'Drama', 'Thriller']"
21984862,in praise of older women,"['Coming of age', 'Drama', 'Historical', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
19787835,ye olde minstrels,"[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Short Film']","[""Children's/Family"", 'Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
20130002,action boys,"['Non-fiction/Educational', 'Other']","['Comedy', 'Drama', 'Non-fiction/Educational', 'Romance']"
20903651,paramount on parade,['Music/Dance'],"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
35729649,end of watch,"['Crime', 'Drama', 'Mystery/Suspense', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Horror', 'Romance', 'Thriller']"
8378772,the world of abbott and costello,"[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Other']","['Action/Adventure', 'Crime', 'Drama', 'Horror', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Thriller']"
31163684,bad for each other,['Drama'],"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
9617369,journey to the center of the earth,"['Action/Adventure', ""Children's/Family"", 'Comedy', 'Science Fiction', 'Thriller']","['Action/Adventure', 'Comedy', 'Drama', 'Thriller']"
26565153,desirable,"['Drama', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
25419009,supari,"['Crime', 'Drama', 'World cinema']","['Action/Adventure', 'Comedy', 'Drama', 'Thriller']"
31044553,hyménée,['Drama'],"['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
33779759,doctor pink,"['Animation', 'Comedy', 'Short Film']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
1024501,conan the destroyer,"['Action/Adventure', 'Drama', 'Fantasy']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
11453110,dinotopia: quest for the ruby sunstone,"['Action/Adventure', 'Animation', ""Children's/Family"", 'Fantasy']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
27134758,secrets in the walls,"['Drama', 'Horror', 'Thriller']","['Action/Adventure', 'Comedy', 'Drama', 'Non-fiction/Educational', 'Romance']"
19910557,scrooge,"['Adaptation', ""Children's/Family"", 'Drama', 'Fantasy', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
32047926,snowblind,['Indie'],"['Action/Adventure', 'Crime', 'Drama', 'Horror', 'Mystery/Suspense', 'Thriller']"
20457037,sunny,['War/combat'],"['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
2917795,innocent blood,"['Action/Adventure', 'Comedy', 'Crime', 'Horror', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
27474133,just my luck,['Comedy'],"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
26273441,hot rod rumble,"['Crime', 'Drama']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
34748638,rust and bone,"['Drama', 'Mystery/Suspense']","['Action/Adventure', 'Comedy', 'Drama', 'Thriller']"
12736252,bajo el cielo antioqueño,"['Drama', 'Old-fashioned/classical style', 'Romance']","['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style']"
2324959,roadblock,"['Crime', 'Drama', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
22645149,babs,"['Comedy', 'Music/Dance']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
1480748,house party 3,"['Comedy', 'Coming of age', 'Teen', 'Other']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
24139924,take a girl like you,"['Comedy', 'Drama', 'Romance']","['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
5592074,aspen extreme,"['Action/Adventure', 'Drama', 'Friendships, Family & Personal Relationships', 'Sports']","['Comedy', 'Drama', 'Romance']"
17653406,deep in my heart,['Drama'],"['Comedy', 'Drama', 'Romance']"
31811736,black beauty,"[""Children's/Family"", 'Drama', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
2901971,howling ii: stirba - werewolf bitch,"['Horror', 'Indie']","['Action/Adventure', 'Comedy', 'Drama']"
515217,earthquake,"['Action/Adventure', 'Disaster/Dystopia', 'Drama']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
258732,the american president,"['Comedy', 'Drama', 'Political', 'Romance']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
21327884,marina's destiny,['Drama'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Romance']"
28226296,empty cradle,['Drama'],"['Comedy', 'Drama', 'Romance']"
15130491,the man without a country,"['Drama', 'Indie']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
19577972,313,['Drama'],"['Action/Adventure', 'Drama', 'Thriller']"
345849,ghost in the shell 2: innocence,"['Action/Adventure', 'Animation', 'Asian Movies', 'Crime', 'Science Fiction']","['Action/Adventure', 'Crime', 'Drama', 'Horror', 'Mystery/Suspense', 'Thriller']"
1590940,kundun,"['Drama', 'Historical', 'Non-fiction/Educational', 'Religious Film', 'War/combat']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
9551038,black sunday,"['Action/Adventure', 'Disaster/Dystopia', 'Mystery/Suspense', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
19026289,the arizona kid,"['Action/Adventure', 'Drama', 'Old-fashioned/classical style', 'Western']","['Action/Adventure', 'Drama', 'Old-fashioned/classical style', 'Short Film', 'War/combat']"
1731662,vamp,"['Comedy', 'Horror', 'Other']","['Action/Adventure', 'Comedy', 'Drama', 'Thriller']"
14019546,lifelines,"['Comedy', 'Drama', 'Indie']","[""Children's/Family"", 'Comedy', 'Drama', 'Romance']"
648781,treasure planet,"['Action/Adventure', 'Animation', ""Children's/Family"", 'Romance', 'Science Fiction']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Fantasy', 'Science Fiction', 'Thriller']"
924835,airheads,"['Comedy', 'Crime', 'Teen']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
2386766,under the cherry moon,"['Drama', 'Music/Dance', 'Romance']","['Comedy', 'Drama', 'Romance']"
32081777,boots! boots!,"['Comedy', 'Music/Dance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
11646944,they all kissed the bride,"['Comedy', 'Old-fashioned/classical style', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
3541643,the naked runner,"['Political', 'Spy', 'Thriller']","['Action/Adventure', 'Drama', 'Old-fashioned/classical style', 'War/combat']"
34007429,prosperity blues,"['Animation', 'Short Film']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
26513012,big guns,"['Adult', 'LGBT']","['Comedy', 'Drama', 'Non-fiction/Educational', 'Romance']"
10292216,lake city,"['Crime', 'Drama', 'Indie']","['Comedy', 'Drama', 'Romance']"
2872265,the death of yugoslavia,['Non-fiction/Educational'],"['Action/Adventure', 'Comedy', 'Drama', 'Non-fiction/Educational', 'Thriller']"
26154780,fiesta,"['Comedy', 'Music/Dance', 'Romance']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
25751926,we're in the money,"['Comedy', 'Music/Dance', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
2368824,the extra,"['Comedy', 'Romance']","['Comedy', 'Drama', 'Romance']"
18082866,moby dick,"['Action/Adventure', 'Old-fashioned/classical style']","['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
33155930,chouans!,"['Action/Adventure', 'War/combat']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
5830099,summer catch,"['Comedy', 'Drama', 'Romance', 'Sports', 'Teen']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
30027417,vater morgana,"['Comedy', 'Drama']","['Comedy', 'Drama', 'Romance']"
6766096,don't give up the ship,"['Comedy', 'Romance']","['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
32552640,heaven's lost property the movie: the angeloid of clockwork,"['Animation', 'Comedy', 'Fantasy']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller', 'World cinema']"
16645800,steamboat round the bend,"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Other']","['Action/Adventure', 'Crime', 'Drama', 'Horror', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Short Film', 'Thriller']"
17689711,stout hearts and willing hands,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
26470109,dc showcase: the spectre,['Short Film'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
27127942,8: the mormon proposition,"['Culture & Society', 'LGBT', 'Non-fiction/Educational', 'Political']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
33270003,the proposition,"['Drama', 'Romance']","['Comedy', 'Drama', 'Romance']"
15805582,the golden stallion,"['Old-fashioned/classical style', 'Western']","['Action/Adventure', 'Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
30864791,majhdhaar,"['Drama', 'Romance']","['Comedy', 'Drama', 'Romance']"
6778133,the draft horse,"['Animation', 'Comedy', 'Short Film']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
4765789,divorce and the daughter,"['Drama', 'Indie', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
7169030,children of divorce,"['Indie', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
13806284,my first wedding,"['Comedy', 'Romance']","['Comedy', 'Drama', 'Romance']"
77641,random harvest,"['Drama', 'Old-fashioned/classical style', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
3032738,paprika,"['Adult', 'Drama']","['Action/Adventure', 'Comedy', 'Drama', 'Horror', 'Romance', 'Thriller']"
8068462,camille,"['Adaptation', 'Drama', 'Old-fashioned/classical style', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
20695179,barefoot ki-bong,"[""Children's/Family"", 'Comedy', 'Drama']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
14232186,the wife of the centaur,"['Drama', 'Indie', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Romance', 'Short Film']"
18207591,under the yoke,"['Drama', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
24100455,rain or shine,"['Comedy', 'Drama']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
22537026,kiss of death,"['Drama', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
79729,the bells of st. mary's,"[""Children's/Family"", 'Drama', 'Holiday Film', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
22854145,highwater,"['Action/Adventure', 'Non-fiction/Educational', 'Sports']","['Comedy', 'Drama', 'Romance', 'World cinema']"
4949401,the emperor's new clothes,"['Adaptation', 'Animation', ""Children's/Family"", 'Comedy', 'Drama', 'Romance']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
24146573,the great dan patch,"['Action/Adventure', 'Drama', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Romance', 'Sports']","['Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Thriller']"
3489518,the mummy's hand,"['Horror', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Supernatural/Monster', 'Unconventional']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
32638698,who is simon miller?,"[""Children's/Family""]","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
15863505,soul men,"['Action/Adventure', 'Comedy', 'Drama', 'Music/Dance']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
27006054,when a man loves,['Old-fashioned/classical style'],"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
33260058,this is not a film,['Non-fiction/Educational'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Horror', 'Thriller']"
3772538,deck dogz,"['Comedy', 'Coming of age', 'Drama', 'Indie', 'Sports', 'Teen', 'World cinema']","['Comedy', 'Drama', 'Non-fiction/Educational', 'Romance']"
548259,van helsing,"['Action/Adventure', 'Drama', 'Fantasy', 'Horror', 'Mystery/Suspense', 'Science Fiction', 'Supernatural/Monster', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Fantasy', 'Science Fiction', 'Thriller']"
14691758,don't change your husband,"['Comedy', 'Indie', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
34647290,love,"['Drama', 'Romance']","['Action/Adventure', 'Comedy', 'Drama', 'Non-fiction/Educational', 'Romance']"
33167476,small voices: the stories of cambodia's children,['Non-fiction/Educational'],"['Action/Adventure', 'Comedy', 'Drama', 'Thriller']"
3098399,isle of flowers,"['Non-fiction/Educational', 'Short Film']","['Comedy', 'Drama', 'Romance', 'Short Film']"
22142761,physical evidence,"['Crime', 'Drama', 'Thriller']","['Action/Adventure', 'Comedy', 'Drama', 'Romance', 'Thriller']"
11275640,flower drum song,"['Comedy', 'Music/Dance', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
447139,sorcerer,"['Action/Adventure', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller', 'Unconventional', 'Other']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
16949662,white lies,"['Comedy', 'Crime']","['Comedy', 'Drama', 'Romance']"
25114906,manna from heaven,"['Comedy', 'Drama', 'Indie', 'Other']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
5996352,choose me,"['Comedy', 'Drama', 'Indie', 'Romance', 'Other']","['Comedy', 'Drama', 'Romance']"
20920746,goodbye paradise,['Drama'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
5393250,panther,"['Drama', 'Historical', 'Political']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
190423,the rainmaker,"['Crime', 'Drama', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
1968844,throw momma from the train,"['Action/Adventure', 'Comedy', 'Crime']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
23941708,2001: a space odyssey,"['Action/Adventure', 'Mystery/Suspense', 'Science Fiction', 'Thriller', 'Unconventional', 'Other']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
27635450,will you marry me?,"['Comedy', 'Romance']","['Comedy', 'Drama', 'Romance']"
22644960,walhalla,['Thriller'],"['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
15106016,i.o.u.s.a.,"['Culture & Society', 'Indie', 'Non-fiction/Educational', 'Political']","['Comedy', 'Drama', 'Horror', 'Non-fiction/Educational', 'Thriller']"
23108456,zmd: zombies of mass destruction,"['Comedy', 'Horror', 'LGBT']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
11419319,scat cats,"['Animation', 'Short Film']","['Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
817057,outland,"['Action/Adventure', 'Crime', 'Science Fiction', 'Thriller', 'Western']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
20961147,the balcony,"['Comedy', 'Drama', 'Fantasy', 'Political']","['Comedy', 'Drama', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Romance']"
35889525,the merry wives of windsor,"['Comedy', 'Music/Dance', 'Romance']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
21563824,garbage dreams,"['Non-fiction/Educational', 'Short Film', 'World cinema']","['Comedy', 'Drama', 'Non-fiction/Educational']"
2355009,juwanna mann,"['Comedy', 'Romance', 'Sports']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
12643712,haan maine bhi pyaar kiya,"['Asian Movies', 'Drama', 'Romance', 'World cinema']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
10389088,the house of morecock,"['Adult', 'Animation', 'Comedy', 'LGBT']","['Action/Adventure', 'Comedy', 'Drama', 'Thriller']"
2909509,a long ride from hell,['Western'],"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Thriller']"
18369853,soup or sonic,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Short Film']"
21757474,dead woman from beverly hills,['Drama'],"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
