wikipedia_movie_ID,name,original_genres,predicted_genres
22383604,mira,['Drama'],['Action/Adventure']
22606231,mariken van nieumeghen,"['Drama', 'Fantasy', 'Mystery/Suspense']","['Asian Movies', 'Horror', 'Science Fiction', 'Supernatural/Monster', 'World cinema', 'Other']"
1213838,toy story 3,"['Action/Adventure', 'Animation', ""Children's/Family"", 'Comedy', 'Fantasy', 'Romance']",['Comedy']
18110283,the millionaire paupers,"['Drama', 'Old-fashioned/classical style', 'Short Film']","['Drama', 'Old-fashioned/classical style']"
18248595,leelai,"['Comedy', 'Romance']",['Drama']
12417140,the unknown terror,"['Horror', 'Science Fiction']","['Asian Movies', 'Old-fashioned/classical style']"
83497,the wise little hen,['Short Film'],"['Animation', 'Comedy', 'Short Film']"
8064530,border warz,"['Action/Adventure', 'Crime', 'Drama', 'Thriller']","['Action/Adventure', 'Crime', 'Drama']"
35508135,the reunion,['Comedy'],"[""Children's/Family""]"
29527011,the evacuees,"['Drama', 'War/combat', 'Other']","['Horror', 'Mystery/Suspense']"
9662019,the bengali night,"['Drama', 'Indie', 'Non-fiction/Educational', 'Romance', 'World cinema']","['Drama', 'Romance']"
5474385,american perfekt,"['Action/Adventure', 'Crime', 'Drama', 'Thriller']","['Comedy', 'Crime', 'Drama']"
254274,the ninth configuration,"['Comedy', 'Drama', 'Horror', 'Indie', 'Political', 'Supernatural/Monster', 'Thriller']",['Comedy']
13937903,crashing hollywood,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Short Film']"
11988315,the chaplin revue,['Old-fashioned/classical style'],"['Crime', 'Drama']"
19400758,divot diggers,"[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Short Film']","['Old-fashioned/classical style', 'Short Film']"
10203059,"farewell, my lovely","['Crime', 'Mystery/Suspense', 'Thriller']","['Action/Adventure', 'Crime', 'Thriller']"
13734892,g.i. joe: the rise of cobra,"['Action/Adventure', 'Science Fiction', 'Thriller']","['Action/Adventure', 'Crime', 'Drama', 'Thriller']"
35897047,veendum kannur,"['Political', 'Thriller']","['Drama', 'Horror', 'Science Fiction', 'Thriller']"
8451294,salaviinanpolttajat,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Indie', 'Old-fashioned/classical style', 'Short Film']"
28959015,the pride of the clan,['Romance'],"['Drama', 'Old-fashioned/classical style']"
3494676,major league ii,"['Comedy', 'Sports']","['Drama', 'Thriller']"
31278827,it's in the bag,['Comedy'],"['Comedy', 'Drama']"
6058079,satan's playground,"['Horror', 'Unconventional']","['Horror', 'Indie']"
2073222,my little chickadee,"['Comedy', 'Old-fashioned/classical style', 'Western']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
5999053,joyride,"['Action/Adventure', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller']","['Drama', 'Teen', 'Western']"
9981186,rosalie goes shopping,['Comedy'],['Drama']
7697478,bojangles,"['Drama', 'Music/Dance', 'Non-fiction/Educational']","['Crime', 'Drama']"
8316526,lifeguard,['Drama'],['Drama']
498181,the order,"['Crime', 'Horror', 'Mystery/Suspense', 'Supernatural/Monster', 'Thriller']","['Crime', 'Drama']"
2439396,nacho libre,"[""Children's/Family"", 'Comedy', 'Friendships, Family & Personal Relationships', 'Sports']","['Drama', 'Indie', 'Music/Dance', 'Thriller']"
19484617,panserbasse,['Old-fashioned/classical style'],['Old-fashioned/classical style']
19694473,the man from m.a.r.s.,"['Old-fashioned/classical style', 'Science Fiction']","['Drama', 'Indie', 'Old-fashioned/classical style']"
12254246,her awakening,"['Comedy', 'Drama', 'Indie', 'Short Film']","['Indie', 'Old-fashioned/classical style', 'Short Film']"
19958160,the iceman cometh,[],"['Action/Adventure', 'Old-fashioned/classical style']"
31579568,towards zero,"['Adaptation', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller', 'World cinema']","['Drama', 'World cinema']"
33344232,the chicago 8,['Drama'],['Action/Adventure']
31500300,stake land,"['Action/Adventure', 'Horror', 'Thriller']","['Comedy', 'Drama', 'Romance']"
163459,serpico,"['Crime', 'Culture & Society', 'Drama', 'Non-fiction/Educational', 'Thriller', 'Unconventional']","['Comedy', 'Drama']"
26546695,fortune is a woman,['Crime'],[]
363929,star 80,"['Crime', 'Drama', 'Non-fiction/Educational']","['Coming of age', 'Drama', 'Romance']"
34031163,love's labor lost,"['Animation', 'Short Film']","['Comedy', 'Old-fashioned/classical style']"
33910030,solo,['Drama'],"[""Children's/Family"", 'Drama']"
11441669,pardon mon affaire,"['Comedy', 'World cinema']","['Comedy', 'Drama']"
73497,from the manger to the cross,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Religious Film']","['Comedy', 'Old-fashioned/classical style']"
3100376,the role of her life,['Drama'],"['Comedy', 'World cinema']"
3735646,khamoshi: the musical,"['Asian Movies', 'Drama', 'Music/Dance', 'Romance']","['Drama', 'World cinema']"
21978354,conviction,"['Crime', 'Drama', 'Non-fiction/Educational']","['Comedy', 'Drama', 'Romance']"
22932043,gun fury,"['Action/Adventure', 'Western']","['Action/Adventure', 'Western']"
103033,norma rae,"['Culture & Society', 'Drama']","['Comedy', 'Romance']"
11490559,southbound duckling,['Short Film'],"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
24051463,they raid by night,"['Action/Adventure', 'Drama', 'War/combat']","['Comedy', 'Crime', 'Drama']"
11983329,abby,"['Horror', 'Supernatural/Monster', 'Other']",['Thriller']
13725681,that little band of gold,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
5555696,oseam,['Animation'],"['Culture & Society', 'Non-fiction/Educational']"
21829682,men and women,['Drama'],['Horror']
11508746,the fourth angel,"['Action/Adventure', 'Drama', 'Thriller']","['Drama', 'Romance']"
23774994,black october,['Non-fiction/Educational'],[]
7301880,alice adams,"['Adaptation', 'Drama', 'Old-fashioned/classical style', 'Romance']","['Comedy', 'Drama', 'Music/Dance']"
277713,the tuxedo,"['Action/Adventure', 'Comedy', 'Science Fiction']","['Adaptation', 'Crime', 'Drama', 'Mystery/Suspense', 'Supernatural/Monster', 'Thriller']"
24851547,space battleship yamato,"['Action/Adventure', 'Asian Movies', 'Drama', 'Science Fiction']",['Action/Adventure']
21044452,the forbidden christ,"['Drama', 'Old-fashioned/classical style']","['Drama', 'Old-fashioned/classical style']"
20693171,these thousand hills,"['Action/Adventure', 'Western']",['Romance']
31321178,the brighton strangler,"['Crime', 'Drama', 'Horror', 'Romance', 'Thriller']",['Drama']
24483194,paper bullets,"['Crime', 'Drama', 'Thriller']",[]
14155548,donald's tire trouble,"['Animation', ""Children's/Family"", 'Comedy', 'Political', 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
11606319,for the bible tells me so,"['Culture & Society', 'Indie', 'LGBT', 'Non-fiction/Educational']","['Culture & Society', 'Non-fiction/Educational']"
35797683,festival,"['Adult', 'Comedy', 'Drama', 'Romance']","['Drama', 'Romance']"
18083698,get yourself a college girl,"['Comedy', 'Romance']",[]
31734514,lily festival,"['Asian Movies', 'Comedy', 'Drama', 'Romance']",['Coming of age']
33916586,the brand of cowardice,['Drama'],"['Drama', 'Old-fashioned/classical style']"
7972177,come clean,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Short Film']"
1625624,year of the dragon,"['Action/Adventure', 'Crime', 'Drama', 'Thriller']","['Drama', 'Romance']"
10094757,chinese opium den,"['Indie', 'Old-fashioned/classical style', 'Short Film']","['Indie', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Short Film']"
20469278,drag me to hell,"['Comedy', 'Horror', 'Supernatural/Monster', 'Thriller']","['Drama', 'Mystery/Suspense', 'Thriller']"
23974329,his double life,"['Comedy', 'Drama', 'Mystery/Suspense']","['Drama', 'Old-fashioned/classical style']"
5384890,"his majesty, the scarecrow of oz","['Action/Adventure', ""Children's/Family"", 'Comedy', 'Drama', 'Fantasy', 'Indie', 'Old-fashioned/classical style']","['Drama', 'Old-fashioned/classical style']"
27994835,the uninvited guest,['Old-fashioned/classical style'],"['Drama', 'Old-fashioned/classical style']"
10671108,dirty,"['Crime', 'Drama', 'Thriller']",['Action/Adventure']
9937932,madame satã,"['Crime', 'Drama', 'Historical', 'LGBT', 'Music/Dance', 'Non-fiction/Educational', 'World cinema']","['Comedy', 'World cinema']"
1957472,norma jean & marilyn,"['Drama', 'Non-fiction/Educational']","['Comedy', 'Drama']"
5269245,"the world, the flesh and the devil","['Disaster/Dystopia', 'Science Fiction']",['Drama']
30743660,natalie,['Romance'],['Non-fiction/Educational']
14614305,the ghost breaker,"['Action/Adventure', 'Indie', 'Old-fashioned/classical style']","['Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
145629,abe lincoln in illinois,"['Drama', 'Historical', 'Old-fashioned/classical style']","['Drama', 'Old-fashioned/classical style']"
948608,the man in the moon,"['Coming of age', 'Drama', 'Historical', 'Romance', 'Teen']",['Comedy']
4596602,ashes to ashes,"['Action/Adventure', 'Crime', 'Indie', 'Romance', 'Thriller']",[]
12847616,the strait story,"['Drama', 'Romance']",['Drama']
13742039,his wife's mistakes,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Indie', 'Old-fashioned/classical style', 'Short Film']"
10388844,the best bet,"['Comedy', 'Drama']","['Action/Adventure', 'Crime']"
24234932,air devils,"['Action/Adventure', 'Drama', 'Romance']","['Action/Adventure', 'Comedy']"
18906597,the galloping major,['Comedy'],[]
24012066,open mic'rs,['Comedy'],"['Comedy', 'Drama', 'World cinema']"
10628498,white fang 2: myth of the white wolf,"['Action/Adventure', ""Children's/Family"", 'Drama']","['Drama', 'World cinema']"
54540,coming to america,"['Comedy', 'Drama', 'Romance']","['Action/Adventure', 'Comedy']"
19777852,mustafa,"['Drama', 'Non-fiction/Educational']",['Non-fiction/Educational']
24398624,retreat through the wet wasteland,"['Adult', 'Asian Movies']",[]
20084509,the ironmaster,"['Drama', 'Old-fashioned/classical style']",['Old-fashioned/classical style']
34961787,romeo,"['Comedy', 'Romance']",['Action/Adventure']
21871346,without a paddle: nature's calling,"['Action/Adventure', 'Comedy', 'Drama', 'Indie']","['Action/Adventure', 'Indie', 'Science Fiction']"
29831230,paap ki kamaee,['Action/Adventure'],[]
35206981,the remarkable andrew,['Comedy'],"['Mystery/Suspense', 'Old-fashioned/classical style']"
6335765,feedin' the kiddie,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
242528,frances,"['Drama', 'Historical', 'Indie', 'Non-fiction/Educational']",['Drama']
16140540,thank you,"['Comedy', 'Old-fashioned/classical style', 'Romance']","['Comedy', 'Old-fashioned/classical style']"
6114774,pretty poison,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",['Comedy']
30129615,mr. popper's penguins,"[""Children's/Family"", 'Comedy']","['Drama', 'Romance']"
29176668,from prada to nada,"['Comedy', 'Drama', 'Romance']","['Comedy', 'Drama', 'Romance']"
1518813,the whole wide world,"['Adaptation', 'Drama', 'Historical', 'Indie', 'Non-fiction/Educational', 'Romance']","['Drama', 'Indie', 'Romance']"
14145197,tad's swimming hole,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Old-fashioned/classical style']"
3910326,glastonbury,"['Music/Dance', 'Non-fiction/Educational']","['Animation', 'Asian Movies', ""Children's/Family""]"
22644464,charlotte,"['Drama', 'Non-fiction/Educational', 'War/combat']",['Drama']
1887575,the klansman,"['Crime', 'Culture & Society', 'Drama', 'Thriller']",['Action/Adventure']
3642256,franklin and the turtle lake treasure,"['Animation', ""Children's/Family""]",['Drama']
33269028,beyond all boundaries,"['Short Film', 'War/combat']","['Comedy', 'Drama']"
25434917,renigunta,['Action/Adventure'],['Non-fiction/Educational']
30018697,july 4,"['Action/Adventure', 'Comedy', 'Drama']","['Comedy', 'Romance']"
12757469,sinbad: beyond the veil of mists,"['Action/Adventure', 'Animation', ""Children's/Family"", 'Fantasy']","['Crime', 'Drama', 'Thriller']"
28759066,climax,['Drama'],['Drama']
1409356,next friday,['Comedy'],"['Comedy', 'Thriller']"
7133616,ella enchanted,"[""Children's/Family"", 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Teen']","[""Children's/Family"", 'Comedy']"
18170706,meerkat manor: the story begins,['Non-fiction/Educational'],"['Music/Dance', 'Non-fiction/Educational']"
28520054,love for rent,"['Comedy', 'Romance']",['Drama']
24094473,beyond bengal,['Action/Adventure'],['Western']
3815680,slam,"['Coming of age', 'Crime', 'Drama', 'Indie', 'Music/Dance']","['Action/Adventure', 'Comedy']"
2608771,the truth about love,"['Comedy', 'Romance']","['Comedy', 'Culture & Society', 'Friendships, Family & Personal Relationships', 'Indie', 'Non-fiction/Educational']"
31162053,savate,"['Action/Adventure', 'Western']",['Science Fiction']
25934563,pig hunt,"['Action/Adventure', 'Horror', 'Thriller', 'Unconventional']","['Action/Adventure', 'Horror']"
11141722,vazhvey maayam,"['Drama', 'Romance']",['Drama']
5664063,recess: taking the fifth grade,"['Animation', ""Children's/Family"", 'Comedy']","['Animation', ""Children's/Family"", 'Comedy']"
4547308,junior prom,"['Comedy', 'Music/Dance']",[]
3251133,garfield: a tail of two kitties,"[""Children's/Family"", 'Comedy']",['Drama']
30519609,living together,"['Drama', 'Romance']","['Comedy', 'Romance']"
6963236,kshatriya,"['Action/Adventure', 'Drama', 'War/combat']","['Asian Movies', 'Drama', 'Music/Dance']"
6257009,run a crooked mile,"['Crime', 'Drama', 'Thriller']",['Comedy']
30050474,desperate lives,['Drama'],"['Comedy', 'Coming of age', 'Drama', 'Romance', 'Teen']"
1522855,it conquered the world,"['Horror', 'Science Fiction', 'Supernatural/Monster']","['Action/Adventure', 'Western']"
17839776,the red lily,"['Drama', 'Old-fashioned/classical style']","['Drama', 'Indie', 'Old-fashioned/classical style', 'Romance']"
4022822,cane toads: an unnatural history,"['Non-fiction/Educational', 'Short Film', 'World cinema', 'Other']",['Animation']
7893193,coast to coast,"['Comedy', 'Drama', 'Romance']","['Action/Adventure', 'Comedy', 'Thriller']"
13598333,the bad lands,"['Indie', 'Old-fashioned/classical style', 'Western']","['Indie', 'Old-fashioned/classical style', 'Western']"
33722267,the silent wife,"['Drama', 'Romance']",['Drama']
36633667,three tough guys,"['Action/Adventure', 'Crime']",['Drama']
27386187,armadillo,"['Non-fiction/Educational', 'War/combat']","['Music/Dance', 'Non-fiction/Educational']"
35766275,the prince who was a thief,"['Action/Adventure', 'Crime']",[]
35613333,the painting,"['Animation', ""Children's/Family"", 'Drama']",[]
28492584,evening bells,['Drama'],['Drama']
7967169,the naked island,"['Asian Movies', 'Drama']",['Drama']
30639935,rangoon radha,['Drama'],"['Drama', 'Romance']"
26400227,legacy,"['Mystery/Suspense', 'Political', 'Thriller', 'World cinema']",['Drama']
24227461,the hangman,"['Old-fashioned/classical style', 'Western']","['Horror', 'Indie', 'Science Fiction']"
7513710,fanatic,"['Comedy', 'Drama', 'Horror', 'Thriller']","['Comedy', 'Drama', 'Old-fashioned/classical style']"
27560130,here come the marines,['Comedy'],['Comedy']
12770679,escape from east berlin,"['Action/Adventure', 'Drama', 'Non-fiction/Educational']","['Crime', 'Old-fashioned/classical style']"
5286922,the phynx,"['Action/Adventure', 'Comedy', 'Music/Dance', 'Romance', 'Spy']",['Thriller']
18473521,legion,"['Action/Adventure', 'Fantasy', 'Supernatural/Monster', 'Thriller']","['Action/Adventure', 'Crime', 'Drama', 'Thriller']"
17780234,banana club,['Asian Movies'],['Drama']
34609891,lettre ouverte,['Comedy'],"['Action/Adventure', 'Drama', 'Romance', 'War/combat']"
35856672,"tally brown, new york",['Non-fiction/Educational'],"['Drama', 'Thriller']"
1972001,wabbit twouble,['Comedy'],"[""Children's/Family"", 'Comedy', 'Short Film']"
21391687,chaowa pawa,"['Drama', 'Romance']",['Drama']
22114872,maharathi,"['Asian Movies', 'Music/Dance', 'Thriller', 'World cinema']","['Action/Adventure', 'Drama', 'World cinema']"
236651,mallrats,"['Comedy', 'Friendships, Family & Personal Relationships', 'Romance']","['Action/Adventure', 'Fantasy']"
31497668,five and dime,"['Animation', 'Short Film']","['Animation', 'Comedy', 'Short Film']"
2969893,a night out,"['Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
23440490,me shivajiraje bhosale boltoy,['Drama'],"['Comedy', 'Crime', 'Drama']"
13881746,saint seiya: legend of crimson youth,"['Animation', 'Asian Movies']",[]
23413848,madame aema 7,['Adult'],['Drama']
3928484,red light,"['Crime', 'Drama']",['Drama']
37182634,body language,['Thriller'],['Drama']
11142074,mice follies,"[""Children's/Family"", 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Short Film']"
18908625,the square ring,['Drama'],"['Crime', 'Drama']"
24583027,the garden of allah,['Old-fashioned/classical style'],"['Drama', 'Old-fashioned/classical style']"
32088645,baazi,['Action/Adventure'],"['Action/Adventure', 'Crime', 'Drama']"
375183,enemy at the gates,"['Action/Adventure', 'Drama', 'Historical', 'Mystery/Suspense', 'Romance', 'Thriller', 'War/combat']","['Crime', 'Drama', 'Mystery/Suspense', 'Romance', 'Thriller']"
26705991,bumm bumm bole,"['Asian Movies', ""Children's/Family"", 'Drama', 'Music/Dance', 'World cinema']","['Drama', 'Romance']"
27624205,bugs bunny's 3rd movie: 1001 rabbit tales,"['Animation', ""Children's/Family"", 'Comedy']","['Action/Adventure', 'Animation', 'Comedy', 'Coming of age']"
2861237,last dance,"['Crime', 'Drama', 'Thriller']","['Drama', 'Romance']"
34764344,the eyes of thailand,['Non-fiction/Educational'],[]
15749688,a very serious person,"['Comedy', 'Coming of age', 'Drama', 'Indie', 'LGBT']","['Comedy', 'Drama', 'Indie', 'World cinema']"
31157561,owd bob,"[""Children's/Family"", 'Drama']","['Action/Adventure', ""Children's/Family""]"
1888433,the americanization of emily,"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'War/combat']",['Drama']
142456,good will hunting,"['Coming of age', 'Drama', 'Indie', 'Romance']","['Comedy', 'Drama', 'Other']"
11912430,the ship that died of shame,"['Action/Adventure', 'Crime', 'Drama', 'Fantasy', 'Old-fashioned/classical style', 'Thriller', 'War/combat']",['Comedy']
16451841,flashbacks of a fool,"['Drama', 'Indie']","['Comedy', 'Music/Dance', 'Romance']"
16796035,the cave girl,"['Drama', 'Old-fashioned/classical style']","['Indie', 'Old-fashioned/classical style']"
19933654,lover of the monster,['Horror'],[]
32986669,robbery under arms,"['Drama', 'Old-fashioned/classical style']","['Drama', 'Indie', 'Old-fashioned/classical style']"
339516,the amazing colossal man,"['Science Fiction', 'Supernatural/Monster']","['Action/Adventure', ""Children's/Family"", 'Drama']"
797798,resident evil: apocalypse,"['Action/Adventure', 'Disaster/Dystopia', 'Horror', 'Science Fiction', 'Supernatural/Monster', 'Thriller', 'World cinema']","['Action/Adventure', 'Comedy', 'Drama']"
29164086,the devil is driving,"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Unconventional']","['Action/Adventure', ""Children's/Family"", 'Old-fashioned/classical style']"
32787932,udhavikku varalaamaa,['Comedy'],['Action/Adventure']
34954835,ronan's escape,"['Drama', 'Short Film']",['Short Film']
4600837,the mysterious dr. fu manchu,"['Old-fashioned/classical style', 'Thriller']",['Drama']
4306224,devil in a blue dress,"['Adaptation', 'Crime', 'Drama', 'Historical', 'Mystery/Suspense', 'Thriller']","['Comedy', 'Culture & Society', 'Drama', 'Indie', 'Romance', 'Other']"
30311716,diary of a wimpy kid: rodrick rules,"[""Children's/Family"", 'Comedy']","['Action/Adventure', 'Comedy', 'Drama']"
7594242,thumbsucker,"['Adaptation', 'Comedy', 'Coming of age', 'Drama', 'Indie']","['Crime', 'Drama', 'Thriller']"
5388746,nightmare,"['Horror', 'World cinema']","[""Children's/Family"", 'Comedy', 'Drama']"
2350188,7½ phere,"['Asian Movies', 'Comedy', 'Drama']","['Comedy', 'Drama']"
9291577,darling,['Drama'],"['Culture & Society', 'Non-fiction/Educational', 'Political']"
8982899,"take her, she's mine",['Comedy'],['Drama']
33408302,cheerfu11y,['Drama'],[]
2944850,dragon ball: mystical adventure,"['Action/Adventure', 'Animation', 'Asian Movies', ""Children's/Family"", 'Fantasy', 'Science Fiction', 'World cinema']","['Action/Adventure', 'Animation', 'Asian Movies', ""Children's/Family"", 'Science Fiction']"
443718,days of heaven,"['Crime', 'Drama', 'Historical', 'Romance', 'Unconventional']",['Horror']
3907755,badgered,"['Animation', 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Short Film']"
19307265,along came daffy,"['Animation', ""Children's/Family"", 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
3374727,blue collar,"['Crime', 'Drama']",['Drama']
18707006,wot a night,"['Animation', ""Children's/Family"", 'Short Film']","['Comedy', 'Old-fashioned/classical style', 'Short Film']"
34633322,a daughter of the poor,"['Comedy', 'Drama', 'Old-fashioned/classical style']","['Drama', 'Old-fashioned/classical style']"
4354571,matchstick men,"['Adaptation', 'Comedy', 'Crime', 'Drama', 'Thriller']",['Drama']
30307566,midnight fm,['Thriller'],"['Comedy', 'Romance']"
4144690,whisky,"['Comedy', 'Drama', 'Indie', 'Romance', 'Unconventional', 'World cinema']",['Comedy']
25502984,king kelly of the u.s.a.,"['Comedy', 'Music/Dance', 'Romance']",['Drama']
4550151,katie tippel,"['Comedy', 'Drama', 'Romance', 'World cinema']",['Drama']
33778145,pink breakfast,"['Animation', 'Comedy', 'Short Film']","['Animation', 'Comedy', 'Short Film']"
18814195,secret lives: hidden children and their rescuers during wwii,['Non-fiction/Educational'],['Non-fiction/Educational']
6670576,olive juice,"['Comedy', 'Drama', 'Indie', 'Romance']",['Drama']
33374090,ants in the pantry,"['Animation', 'Short Film']","['Animation', 'Short Film']"
12281413,the governess,"['Drama', 'Historical', 'Romance']","['Drama', 'Romance', 'Thriller']"
12370259,mujhe insaaf chahiye,['Drama'],"[""Children's/Family"", 'Comedy', 'Drama']"
24033066,arizona days,"['Action/Adventure', 'Old-fashioned/classical style', 'Short Film', 'Western']","['Drama', 'Western']"
6834654,old joy,"['Action/Adventure', 'Drama', 'Friendships, Family & Personal Relationships', 'Indie', 'LGBT']","['Horror', 'World cinema']"
18504054,lone rider,"['Action/Adventure', 'Western']","['Action/Adventure', 'Animation']"
18250205,the house of tomorrow,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
244897,fanboys,"['Action/Adventure', 'Comedy', 'Drama', 'Indie']","['Action/Adventure', 'Comedy', 'Drama', 'Romance']"
5904965,perfect friday,"['Comedy', 'Crime']","['Action/Adventure', 'Drama', 'Thriller', 'World cinema']"
30888552,karate girl,['Action/Adventure'],"['Comedy', 'Romance']"
13763828,matilda,['Comedy'],"['Action/Adventure', 'Drama']"
23563063,rosa luxemburg,"['Drama', 'Political']","['Asian Movies', 'Drama']"
26011350,"tora-san, the go-between",['Asian Movies'],['Comedy']
35723480,six lessons from madame la zonga,['Comedy'],['Comedy']
16740518,the real world movie: the lost season,['Comedy'],"['Crime', 'Friendships, Family & Personal Relationships']"
161901,charly,"['Adaptation', 'Drama', 'Romance', 'Science Fiction']","['Drama', 'World cinema']"
25958067,break ke baad,"['Asian Movies', 'Comedy', 'Drama', 'Music/Dance', 'Romance', 'World cinema']","['Action/Adventure', 'Asian Movies', 'Drama', 'Music/Dance', 'Thriller', 'World cinema']"
14349341,on the fire,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
32395829,horny house of horror,"['Adult', 'Asian Movies', 'Comedy', 'Horror']","['Action/Adventure', 'Animation', 'Thriller']"
5526916,naked weapon,"['Action/Adventure', 'Asian Movies', 'Drama', 'Romance', 'Thriller', 'World cinema']","['Comedy', 'Indie', 'Romance']"
24202352,war dogs,"['Action/Adventure', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Thriller', 'War/combat']","['Action/Adventure', 'Drama', 'Romance']"
23392397,paattukku oru thalaivan,['Drama'],"['Action/Adventure', 'Drama']"
385742,the fall of the roman empire,"['Action/Adventure', 'Drama', 'Historical', 'War/combat']","['Action/Adventure', 'Adaptation', 'Drama', 'Historical', 'Non-fiction/Educational', 'Romance', 'War/combat']"
34420878,inaindha kaigal,"['Action/Adventure', 'Romance']",[]
36459739,molly aunty rocks!,[],['Drama']
29166744,the donovan affair,"['Comedy', 'Mystery/Suspense']","['Comedy', 'Drama', 'Music/Dance']"
77856,mary poppins,"[""Children's/Family"", 'Comedy', 'Drama', 'Fantasy', 'Music/Dance']","['Drama', 'Historical', 'Romance']"
19853411,decadence,['Drama'],[]
34795870,between the folds,['Non-fiction/Educational'],['Non-fiction/Educational']
12569581,fire,['Action/Adventure'],"['Music/Dance', 'Romance', 'Thriller']"
2752473,malevolence,"['Crime', 'Horror', 'Mystery/Suspense', 'Thriller', 'Unconventional']",[]
31176974,my future boyfriend,"['Comedy', 'Romance', 'Science Fiction', 'Thriller']","['Action/Adventure', 'Animation', ""Children's/Family"", 'Fantasy', 'World cinema']"
11374614,it rains on our love,"['Drama', 'Old-fashioned/classical style', 'Romance']",['Old-fashioned/classical style']
35723091,all hands on deck,"['Comedy', 'Music/Dance']",[]
14740197,gents in a jam,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Old-fashioned/classical style', 'Short Film']"
28002897,the truth below,['Drama'],"['Comedy', 'Drama']"
28492540,anticasanova,['Comedy'],['Drama']
4965004,rajamanikyam,"['Action/Adventure', 'Comedy']","['Asian Movies', 'Comedy', 'Drama', 'Music/Dance', 'Romance', 'World cinema']"
29324670,background,['Drama'],['Old-fashioned/classical style']
25871790,kaboom,"['Comedy', 'Horror', 'Indie', 'LGBT', 'Mystery/Suspense', 'Science Fiction', 'Thriller']","['Horror', 'Teen', 'Thriller']"
818234,judgment night,"['Action/Adventure', 'Asian Movies', 'Crime', 'Thriller']","['Drama', 'Indie']"
36353254,the reunion,['Comedy'],['Drama']
27960819,sally swing,"['Animation', 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
3654163,la commare secca,"['Crime', 'Drama', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Thriller', 'Unconventional', 'World cinema']","['Drama', 'World cinema']"
29758584,public speaking,['Non-fiction/Educational'],['Thriller']
6650131,lie with me,"['Adaptation', 'Drama', 'Indie', 'Romance']","['Drama', 'Romance']"
9779574,the scarlet pimpernel,"['Action/Adventure', 'Adaptation', 'Comedy', 'Drama', 'Old-fashioned/classical style']","['Drama', 'Old-fashioned/classical style']"
29488855,back to the forest,['Animation'],"['Drama', 'Non-fiction/Educational']"
33899575,raja,"[""Children's/Family"", 'Drama', 'Romance']","['Action/Adventure', 'Asian Movies', 'Drama', 'Music/Dance', 'Romance', 'World cinema']"
7503887,judge for a day,['Comedy'],"['Animation', 'Short Film']"
5541530,memoirs of a geisha,"['Adaptation', 'Asian Movies', 'Drama', 'Historical', 'Romance']","['Drama', 'Historical', 'Romance']"
14427217,christopher columbus,"['Action/Adventure', 'Drama', 'Historical', 'Non-fiction/Educational']","['Drama', 'Old-fashioned/classical style', 'Thriller']"
31946342,the giant mechanical man,"['Comedy', 'Drama', 'Romance']",['Drama']
20357059,and now the screaming starts!,"['Horror', 'Thriller']",['Drama']
12576364,thottal poo malarum,['Music/Dance'],['Comedy']
