wikipedia_movie_ID,name,original_genres,predicted_genres
31452702,the double,"['Action/Adventure', 'Crime', 'Drama']","['Horror', 'Science Fiction', 'Thriller']"
24569457,august 32nd on earth,"['Action/Adventure', 'Comedy', 'Drama', 'Romance']",['Drama']
28686989,king of the wind,['Action/Adventure'],"['Action/Adventure', 'Drama']"
23435154,gotta dance,"['Music/Dance', 'Non-fiction/Educational', 'Sports']",['Non-fiction/Educational']
30747288,annadammula savaal,['Drama'],"[""Children's/Family"", 'Drama', 'Romance']"
35285038,the deadly tower,"['Action/Adventure', 'Drama', 'Thriller']","['Crime', 'Drama', 'Mystery/Suspense', 'Thriller']"
30665001,lucky jordan,"['Comedy', 'Crime', 'Drama']","['Drama', 'Old-fashioned/classical style', 'War/combat']"
6313273,the elementary particles,"['Comedy', 'Coming of age', 'Drama', 'Romance']","['Crime', 'Thriller']"
10208216,hyde and go tweet,"['Animation', ""Children's/Family"", 'Short Film']",['Short Film']
18972877,journey to saturn,['Animation'],"['Action/Adventure', 'Comedy']"
18393490,brahmanandam drama company,"['Comedy', 'Mystery/Suspense', 'Romance', 'Thriller']","['Action/Adventure', 'Drama']"
28256054,expect the unexpected,"['Crime', 'Drama']","['Crime', 'Drama', 'Mystery/Suspense', 'Thriller']"
34508914,across the plains,"['Action/Adventure', 'Old-fashioned/classical style', 'Western']","['Crime', 'Drama', 'Old-fashioned/classical style']"
3915831,the tin mine,"['Coming of age', 'Drama', 'Historical']",['Action/Adventure']
17265823,bad ol' putty tat,"['Animation', 'Comedy']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
16252026,the phantom of hollywood,"['Crime', 'Mystery/Suspense']",['Asian Movies']
17759441,troublesome night 4,"['Asian Movies', 'Horror']",['Drama']
261402,robin hood: prince of thieves,"['Action/Adventure', 'Drama', 'Historical', 'Romance']","['Action/Adventure', 'Comedy', 'Thriller']"
408849,big fat liar,"['Action/Adventure', ""Children's/Family"", 'Comedy']","['Comedy', 'Friendships, Family & Personal Relationships', 'Other']"
2567937,brideless groom,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Drama', 'Music/Dance', 'Short Film']"
27465640,popatopolis,['Non-fiction/Educational'],['Drama']
6011641,sherrybaby,"['Drama', 'Indie']","['Comedy', 'Coming of age', 'Drama', 'Historical', 'Sports']"
5021246,plague city: sars in toronto,"['Drama', 'Other']","['Asian Movies', 'Comedy', 'Horror', 'Thriller']"
12955362,the lottery man,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']",['Old-fashioned/classical style']
5224,citizen kane,"['Drama', 'Historical', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Political']","['Adaptation', 'Crime', 'Drama', 'LGBT', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Thriller']"
34062162,ten modern commandments,"['Comedy', 'Drama']",['Old-fashioned/classical style']
32909635,"technology, phooey","['Animation', 'Short Film']","['Animation', 'Short Film']"
22565456,spring fever,"['Asian Movies', 'Crime', 'Drama', 'LGBT', 'Romance', 'World cinema']","['Comedy', 'Romance']"
4362903,back roads,"['Action/Adventure', 'Comedy', 'Drama', 'Romance']","['Comedy', 'Romance']"
33493993,a fighting choice,[],"['Drama', 'Thriller']"
3444797,conan the barbarian,"['Action/Adventure', 'Drama', 'Fantasy', 'Thriller']","['Drama', 'Thriller', 'War/combat']"
14582785,donald's dilemma,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
21339939,black dossier,"['Drama', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Non-fiction/Educational', 'War/combat']"
28570630,angele,"['Drama', 'Romance']","['Comedy', 'Old-fashioned/classical style']"
12213461,target,['Western'],[]
10387338,she married her boss,"['Comedy', 'Old-fashioned/classical style', 'Romance']",['Music/Dance']
3767190,man of the house,"[""Children's/Family"", 'Comedy']","['Action/Adventure', ""Children's/Family"", 'Comedy', 'Romance']"
20795255,holiday on the buses,['Comedy'],['Comedy']
28353302,afrikaneren,['Drama'],"['Crime', 'Drama']"
24653681,trigger pals,['Western'],['Western']
13266363,short kilts,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
33919890,polly of the circus,['Drama'],['Old-fashioned/classical style']
2302549,introducing dorothy dandridge,"['Drama', 'Historical', 'Non-fiction/Educational']","['Drama', 'Music/Dance', 'Non-fiction/Educational', 'Romance']"
24598397,bank robber,"['Comedy', 'Crime', 'Romance']","['Animation', 'Asian Movies', 'Science Fiction']"
24621485,as bodas de deus,['Comedy'],"['Coming of age', 'Drama', 'LGBT', 'World cinema']"
15079543,the champion liar,"['Indie', 'Old-fashioned/classical style', 'Short Film', 'Western']","['Indie', 'Old-fashioned/classical style', 'Short Film', 'Western']"
24818190,the reformer and the redhead,"['Comedy', 'Romance']",['Drama']
16053851,night people,['Short Film'],[]
1585890,tiny toon adventures: how i spent my vacation,"['Action/Adventure', 'Animation', ""Children's/Family"", 'Comedy', 'Drama']","['Action/Adventure', 'Animation', ""Children's/Family"", 'Science Fiction']"
1751093,kid galahad,"['Music/Dance', 'Sports']","['Action/Adventure', 'Crime', 'Drama', 'Thriller']"
24874106,kandhakottai,['Action/Adventure'],"['Drama', 'Romance', 'World cinema']"
62668,the ring,"['Asian Movies', 'Horror', 'Mystery/Suspense', 'Supernatural/Monster', 'Thriller']","['Crime', 'Drama', 'Mystery/Suspense', 'Thriller']"
29629615,shadow of the boomerang,['Drama'],"['Action/Adventure', 'Drama', 'War/combat']"
17527920,ninja assassin,"['Action/Adventure', 'Crime', 'Drama', 'Thriller']",['Horror']
4410686,gate of hell,"['Asian Movies', 'Drama', 'Historical', 'Romance', 'World cinema']","['Crime', 'Drama']"
1852381,il mare,"['Drama', 'Fantasy', 'Romance', 'World cinema']","['Crime', 'Drama', 'Romance']"
25447026,devanthakudu,"['Action/Adventure', 'Crime', 'Drama']","['Action/Adventure', ""Children's/Family"", 'Drama']"
28777800,the englishman and the girl,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Drama', 'Old-fashioned/classical style', 'Short Film']"
2349235,sehar,"['Action/Adventure', 'Crime', 'Drama', 'Thriller', 'World cinema']","['Asian Movies', 'Drama', 'Music/Dance', 'World cinema']"
1059701,superman iii,"['Action/Adventure', ""Children's/Family"", 'Comedy', 'Fantasy', 'Science Fiction', 'Thriller']","['Action/Adventure', 'Science Fiction', 'Thriller']"
11248834,the magnetic telescope,['Short Film'],['Short Film']
25583729,assault girls,"['Action/Adventure', 'Asian Movies', 'Science Fiction', 'World cinema']","['Action/Adventure', 'Fantasy', 'Science Fiction']"
31579597,project aether,['Science Fiction'],"['Drama', 'Mystery/Suspense']"
26510944,amaidhi padai,['Drama'],['Drama']
5454864,endless desire,['Asian Movies'],"['Drama', 'Old-fashioned/classical style']"
18943833,striptease,"['Adaptation', 'Adult', 'Comedy', 'Crime', 'Drama', 'Thriller']","['Comedy', 'Crime']"
24508227,songs and saddles,['Western'],['Western']
4266695,the forbidden city,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Romance']",['Old-fashioned/classical style']
7693284,wrestling ernest hemingway,"['Drama', 'Friendships, Family & Personal Relationships', 'Romance']","['Drama', 'Romance']"
22383604,mira,['Drama'],['Comedy']
22606231,mariken van nieumeghen,"['Drama', 'Fantasy', 'Mystery/Suspense']",['Drama']
1213838,toy story 3,"['Action/Adventure', 'Animation', ""Children's/Family"", 'Comedy', 'Fantasy', 'Romance']","['Action/Adventure', 'Animation', ""Children's/Family"", 'Comedy', 'Drama', 'Fantasy']"
18110283,the millionaire paupers,"['Drama', 'Old-fashioned/classical style', 'Short Film']","['Drama', 'Old-fashioned/classical style']"
18248595,leelai,"['Comedy', 'Romance']","['Asian Movies', 'Comedy', 'Drama', 'Romance', 'World cinema']"
12417140,the unknown terror,"['Horror', 'Science Fiction']",['Drama']
83497,the wise little hen,['Short Film'],"['Animation', ""Children's/Family"", 'Comedy', 'Music/Dance', 'Short Film']"
8064530,border warz,"['Action/Adventure', 'Crime', 'Drama', 'Thriller']","['Action/Adventure', 'Comedy', 'Crime']"
35508135,the reunion,['Comedy'],['Comedy']
29527011,the evacuees,"['Drama', 'War/combat', 'Other']","['Adult', 'Asian Movies', 'Horror', 'World cinema']"
9662019,the bengali night,"['Drama', 'Indie', 'Non-fiction/Educational', 'Romance', 'World cinema']","['Drama', 'Historical', 'War/combat']"
5474385,american perfekt,"['Action/Adventure', 'Crime', 'Drama', 'Thriller']",['Drama']
254274,the ninth configuration,"['Comedy', 'Drama', 'Horror', 'Indie', 'Political', 'Supernatural/Monster', 'Thriller']",[]
13937903,crashing hollywood,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Old-fashioned/classical style', 'Short Film']"
11988315,the chaplin revue,['Old-fashioned/classical style'],"['Drama', 'War/combat']"
19400758,divot diggers,"[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Short Film']",['Short Film']
10203059,"farewell, my lovely","['Crime', 'Mystery/Suspense', 'Thriller']","['Drama', 'Non-fiction/Educational']"
13734892,g.i. joe: the rise of cobra,"['Action/Adventure', 'Science Fiction', 'Thriller']","['Action/Adventure', 'Animation', 'Comedy', 'Romance', 'Science Fiction', 'Thriller', 'Other']"
35897047,veendum kannur,"['Political', 'Thriller']",['Drama']
8451294,salaviinanpolttajat,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Old-fashioned/classical style', 'Short Film']"
28959015,the pride of the clan,['Romance'],"['Drama', 'Indie', 'Old-fashioned/classical style']"
3494676,major league ii,"['Comedy', 'Sports']","['Action/Adventure', 'Crime', 'Drama', 'Thriller']"
31278827,it's in the bag,['Comedy'],[]
6058079,satan's playground,"['Horror', 'Unconventional']","['Comedy', 'Coming of age', 'Teen']"
2073222,my little chickadee,"['Comedy', 'Old-fashioned/classical style', 'Western']","['Comedy', 'Old-fashioned/classical style', 'Romance']"
5999053,joyride,"['Action/Adventure', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller']",['Drama']
9981186,rosalie goes shopping,['Comedy'],['Drama']
7697478,bojangles,"['Drama', 'Music/Dance', 'Non-fiction/Educational']","[""Children's/Family"", 'Culture & Society', 'Indie', 'Music/Dance', 'Non-fiction/Educational']"
8316526,lifeguard,['Drama'],"['Action/Adventure', 'Crime', 'Thriller', 'World cinema']"
498181,the order,"['Crime', 'Horror', 'Mystery/Suspense', 'Supernatural/Monster', 'Thriller']","['Horror', 'Science Fiction', 'Thriller']"
2439396,nacho libre,"[""Children's/Family"", 'Comedy', 'Friendships, Family & Personal Relationships', 'Sports']","['Crime', 'Drama']"
19484617,panserbasse,['Old-fashioned/classical style'],"[""Children's/Family"", 'Old-fashioned/classical style']"
19694473,the man from m.a.r.s.,"['Old-fashioned/classical style', 'Science Fiction']",['Old-fashioned/classical style']
12254246,her awakening,"['Comedy', 'Drama', 'Indie', 'Short Film']","['Fantasy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
19958160,the iceman cometh,[],"['Asian Movies', 'Old-fashioned/classical style']"
31579568,towards zero,"['Adaptation', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller', 'World cinema']",['Comedy']
33344232,the chicago 8,['Drama'],['Drama']
31500300,stake land,"['Action/Adventure', 'Horror', 'Thriller']","['Horror', 'Supernatural/Monster', 'Teen', 'Thriller']"
163459,serpico,"['Crime', 'Culture & Society', 'Drama', 'Non-fiction/Educational', 'Thriller', 'Unconventional']","['Action/Adventure', 'Adaptation', 'Crime', 'Drama', 'Historical', 'Non-fiction/Educational', 'Romance', 'Thriller']"
26546695,fortune is a woman,['Crime'],"['Comedy', 'Old-fashioned/classical style']"
363929,star 80,"['Crime', 'Drama', 'Non-fiction/Educational']","['Adult', 'Drama', 'Horror', 'Thriller']"
34031163,love's labor lost,"['Animation', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
33910030,solo,['Drama'],"['Drama', 'Music/Dance', 'Non-fiction/Educational']"
11441669,pardon mon affaire,"['Comedy', 'World cinema']",['Drama']
73497,from the manger to the cross,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Religious Film']","['Drama', 'Indie', 'Old-fashioned/classical style', 'World cinema']"
3100376,the role of her life,['Drama'],['Drama']
3735646,khamoshi: the musical,"['Asian Movies', 'Drama', 'Music/Dance', 'Romance']","['Action/Adventure', 'Asian Movies', 'Drama', 'Romance', 'World cinema']"
21978354,conviction,"['Crime', 'Drama', 'Non-fiction/Educational']","['Comedy', 'Drama']"
22932043,gun fury,"['Action/Adventure', 'Western']","['Drama', 'Old-fashioned/classical style']"
103033,norma rae,"['Culture & Society', 'Drama']","['Drama', 'Romance']"
11490559,southbound duckling,['Short Film'],"['Animation', ""Children's/Family"", 'Short Film']"
24051463,they raid by night,"['Action/Adventure', 'Drama', 'War/combat']","['Crime', 'Mystery/Suspense', 'Old-fashioned/classical style']"
11983329,abby,"['Horror', 'Supernatural/Monster', 'Other']","['Comedy', 'Horror']"
13725681,that little band of gold,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Old-fashioned/classical style', 'Short Film']"
5555696,oseam,['Animation'],['Animation']
21829682,men and women,['Drama'],"['Action/Adventure', 'Asian Movies', 'World cinema']"
11508746,the fourth angel,"['Action/Adventure', 'Drama', 'Thriller']","['Comedy', 'Drama']"
23774994,black october,['Non-fiction/Educational'],['Non-fiction/Educational']
7301880,alice adams,"['Adaptation', 'Drama', 'Old-fashioned/classical style', 'Romance']","['Comedy', 'Drama', 'Music/Dance', 'Old-fashioned/classical style', 'Romance']"
277713,the tuxedo,"['Action/Adventure', 'Comedy', 'Science Fiction']","['Comedy', 'Crime', 'Thriller']"
24851547,space battleship yamato,"['Action/Adventure', 'Asian Movies', 'Drama', 'Science Fiction']","['Adult', 'Crime', 'Drama', 'Mystery/Suspense', 'Thriller', 'World cinema']"
21044452,the forbidden christ,"['Drama', 'Old-fashioned/classical style']","['Drama', 'Old-fashioned/classical style', 'Romance', 'War/combat']"
20693171,these thousand hills,"['Action/Adventure', 'Western']","['Drama', 'Romance', 'War/combat']"
31321178,the brighton strangler,"['Crime', 'Drama', 'Horror', 'Romance', 'Thriller']","['Crime', 'Drama']"
24483194,paper bullets,"['Crime', 'Drama', 'Thriller']",['Drama']
14155548,donald's tire trouble,"['Animation', ""Children's/Family"", 'Comedy', 'Political', 'Short Film']",['Short Film']
11606319,for the bible tells me so,"['Culture & Society', 'Indie', 'LGBT', 'Non-fiction/Educational']","['Comedy', 'Drama', 'Fantasy', 'LGBT', 'Non-fiction/Educational']"
35797683,festival,"['Adult', 'Comedy', 'Drama', 'Romance']","['Action/Adventure', 'Culture & Society', 'Drama', 'Romance']"
18083698,get yourself a college girl,"['Comedy', 'Romance']","['Comedy', 'Crime', 'Indie']"
31734514,lily festival,"['Asian Movies', 'Comedy', 'Drama', 'Romance']",['Drama']
33916586,the brand of cowardice,['Drama'],"['Drama', 'Old-fashioned/classical style']"
7972177,come clean,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Short Film']"
1625624,year of the dragon,"['Action/Adventure', 'Crime', 'Drama', 'Thriller']","['Drama', 'Non-fiction/Educational', 'War/combat']"
10094757,chinese opium den,"['Indie', 'Old-fashioned/classical style', 'Short Film']","['Indie', 'Non-fiction/Educational', 'Old-fashioned/classical style', 'Short Film']"
20469278,drag me to hell,"['Comedy', 'Horror', 'Supernatural/Monster', 'Thriller']","['Horror', 'Thriller']"
23974329,his double life,"['Comedy', 'Drama', 'Mystery/Suspense']",['Horror']
5384890,"his majesty, the scarecrow of oz","['Action/Adventure', ""Children's/Family"", 'Comedy', 'Drama', 'Fantasy', 'Indie', 'Old-fashioned/classical style']","['Indie', 'Old-fashioned/classical style', 'Short Film']"
27994835,the uninvited guest,['Old-fashioned/classical style'],['Old-fashioned/classical style']
10671108,dirty,"['Crime', 'Drama', 'Thriller']","['Crime', 'Drama', 'Horror', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Thriller']"
9937932,madame satã,"['Crime', 'Drama', 'Historical', 'LGBT', 'Music/Dance', 'Non-fiction/Educational', 'World cinema']","['Action/Adventure', 'Comedy', 'Drama', 'World cinema']"
1957472,norma jean & marilyn,"['Drama', 'Non-fiction/Educational']","['Drama', 'Historical', 'Music/Dance', 'Romance', 'Short Film', 'Other']"
5269245,"the world, the flesh and the devil","['Disaster/Dystopia', 'Science Fiction']",['Action/Adventure']
30743660,natalie,['Romance'],['Comedy']
14614305,the ghost breaker,"['Action/Adventure', 'Indie', 'Old-fashioned/classical style']","['Indie', 'Old-fashioned/classical style']"
145629,abe lincoln in illinois,"['Drama', 'Historical', 'Old-fashioned/classical style']","['Action/Adventure', 'Old-fashioned/classical style', 'Western']"
948608,the man in the moon,"['Coming of age', 'Drama', 'Historical', 'Romance', 'Teen']","['Action/Adventure', 'Animation']"
4596602,ashes to ashes,"['Action/Adventure', 'Crime', 'Indie', 'Romance', 'Thriller']",['Science Fiction']
12847616,the strait story,"['Drama', 'Romance']",['Drama']
13742039,his wife's mistakes,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
10388844,the best bet,"['Comedy', 'Drama']","['Action/Adventure', 'Asian Movies', 'Drama', 'Thriller']"
24234932,air devils,"['Action/Adventure', 'Drama', 'Romance']","['Comedy', 'Music/Dance']"
18906597,the galloping major,['Comedy'],[]
24012066,open mic'rs,['Comedy'],"['Comedy', 'Romance']"
10628498,white fang 2: myth of the white wolf,"['Action/Adventure', ""Children's/Family"", 'Drama']","['Coming of age', 'Drama', 'Historical', 'Music/Dance', 'Political']"
54540,coming to america,"['Comedy', 'Drama', 'Romance']","['Crime', 'Drama', 'Mystery/Suspense', 'Thriller']"
19777852,mustafa,"['Drama', 'Non-fiction/Educational']",[]
24398624,retreat through the wet wasteland,"['Adult', 'Asian Movies']",['Asian Movies']
20084509,the ironmaster,"['Drama', 'Old-fashioned/classical style']","['Drama', 'Old-fashioned/classical style']"
34961787,romeo,"['Comedy', 'Romance']","['Drama', 'Romance']"
21871346,without a paddle: nature's calling,"['Action/Adventure', 'Comedy', 'Drama', 'Indie']",['War/combat']
29831230,paap ki kamaee,['Action/Adventure'],['Drama']
35206981,the remarkable andrew,['Comedy'],['Old-fashioned/classical style']
6335765,feedin' the kiddie,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","[""Children's/Family""]"
242528,frances,"['Drama', 'Historical', 'Indie', 'Non-fiction/Educational']","['Adaptation', 'Drama', 'Thriller']"
16140540,thank you,"['Comedy', 'Old-fashioned/classical style', 'Romance']","['Drama', 'Old-fashioned/classical style']"
6114774,pretty poison,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",['Horror']
30129615,mr. popper's penguins,"[""Children's/Family"", 'Comedy']","['Comedy', 'Romance']"
29176668,from prada to nada,"['Comedy', 'Drama', 'Romance']","['Comedy', 'Drama', 'Indie']"
1518813,the whole wide world,"['Adaptation', 'Drama', 'Historical', 'Indie', 'Non-fiction/Educational', 'Romance']",['Drama']
14145197,tad's swimming hole,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
3910326,glastonbury,"['Music/Dance', 'Non-fiction/Educational']",['Drama']
22644464,charlotte,"['Drama', 'Non-fiction/Educational', 'War/combat']",['Drama']
1887575,the klansman,"['Crime', 'Culture & Society', 'Drama', 'Thriller']",['Comedy']
3642256,franklin and the turtle lake treasure,"['Animation', ""Children's/Family""]",['Drama']
33269028,beyond all boundaries,"['Short Film', 'War/combat']","['Comedy', 'Romance']"
25434917,renigunta,['Action/Adventure'],['Drama']
30018697,july 4,"['Action/Adventure', 'Comedy', 'Drama']",['Comedy']
12757469,sinbad: beyond the veil of mists,"['Action/Adventure', 'Animation', ""Children's/Family"", 'Fantasy']","['Action/Adventure', ""Children's/Family"", 'Drama', 'Historical']"
28759066,climax,['Drama'],"['Drama', 'Historical', 'Political']"
1409356,next friday,['Comedy'],"['Comedy', 'Teen']"
7133616,ella enchanted,"[""Children's/Family"", 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Teen']","['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Friendships, Family & Personal Relationships', 'Thriller']"
18170706,meerkat manor: the story begins,['Non-fiction/Educational'],['Non-fiction/Educational']
28520054,love for rent,"['Comedy', 'Romance']",['Drama']
24094473,beyond bengal,['Action/Adventure'],['Action/Adventure']
3815680,slam,"['Coming of age', 'Crime', 'Drama', 'Indie', 'Music/Dance']",['Non-fiction/Educational']
2608771,the truth about love,"['Comedy', 'Romance']","['Action/Adventure', 'Thriller']"
31162053,savate,"['Action/Adventure', 'Western']","['Action/Adventure', 'Asian Movies']"
25934563,pig hunt,"['Action/Adventure', 'Horror', 'Thriller', 'Unconventional']",['Horror']
11141722,vazhvey maayam,"['Drama', 'Romance']","['Action/Adventure', 'Crime', 'Thriller']"
5664063,recess: taking the fifth grade,"['Animation', ""Children's/Family"", 'Comedy']",['Asian Movies']
4547308,junior prom,"['Comedy', 'Music/Dance']",[]
3251133,garfield: a tail of two kitties,"[""Children's/Family"", 'Comedy']","['Animation', ""Children's/Family"", 'Fantasy']"
30519609,living together,"['Drama', 'Romance']",['Non-fiction/Educational']
6963236,kshatriya,"['Action/Adventure', 'Drama', 'War/combat']","[""Children's/Family"", 'Drama', 'Romance']"
6257009,run a crooked mile,"['Crime', 'Drama', 'Thriller']",['Drama']
30050474,desperate lives,['Drama'],"['Drama', 'Romance']"
1522855,it conquered the world,"['Horror', 'Science Fiction', 'Supernatural/Monster']",['Drama']
17839776,the red lily,"['Drama', 'Old-fashioned/classical style']","['Comedy', 'Romance']"
4022822,cane toads: an unnatural history,"['Non-fiction/Educational', 'Short Film', 'World cinema', 'Other']","['Animation', ""Children's/Family""]"
7893193,coast to coast,"['Comedy', 'Drama', 'Romance']",['Drama']
13598333,the bad lands,"['Indie', 'Old-fashioned/classical style', 'Western']","['Comedy', 'Indie', 'Old-fashioned/classical style']"
33722267,the silent wife,"['Drama', 'Romance']",['Drama']
36633667,three tough guys,"['Action/Adventure', 'Crime']",[]
27386187,armadillo,"['Non-fiction/Educational', 'War/combat']","['Animation', 'Asian Movies']"
35766275,the prince who was a thief,"['Action/Adventure', 'Crime']","['Action/Adventure', 'Crime']"
35613333,the painting,"['Animation', ""Children's/Family"", 'Drama']",['Animation']
28492584,evening bells,['Drama'],"['Action/Adventure', 'Asian Movies', 'Drama', 'Non-fiction/Educational']"
7967169,the naked island,"['Asian Movies', 'Drama']","['Drama', 'Old-fashioned/classical style', 'Unconventional', 'World cinema']"
30639935,rangoon radha,['Drama'],['Drama']
26400227,legacy,"['Mystery/Suspense', 'Political', 'Thriller', 'World cinema']","['Comedy', 'Drama', 'Other']"
24227461,the hangman,"['Old-fashioned/classical style', 'Western']","['Drama', 'Old-fashioned/classical style']"
7513710,fanatic,"['Comedy', 'Drama', 'Horror', 'Thriller']",[]
27560130,here come the marines,['Comedy'],"['Action/Adventure', 'Comedy', 'Sports']"
12770679,escape from east berlin,"['Action/Adventure', 'Drama', 'Non-fiction/Educational']","['Action/Adventure', 'Western']"
5286922,the phynx,"['Action/Adventure', 'Comedy', 'Music/Dance', 'Romance', 'Spy']",[]
18473521,legion,"['Action/Adventure', 'Fantasy', 'Supernatural/Monster', 'Thriller']","['Action/Adventure', 'Thriller']"
17780234,banana club,['Asian Movies'],['Romance']
34609891,lettre ouverte,['Comedy'],"['Crime', 'Drama']"
35856672,"tally brown, new york",['Non-fiction/Educational'],['Drama']
1972001,wabbit twouble,['Comedy'],"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
21391687,chaowa pawa,"['Drama', 'Romance']",['Drama']
22114872,maharathi,"['Asian Movies', 'Music/Dance', 'Thriller', 'World cinema']","['Asian Movies', 'Music/Dance', 'Thriller', 'World cinema']"
236651,mallrats,"['Comedy', 'Friendships, Family & Personal Relationships', 'Romance']",['Drama']
31497668,five and dime,"['Animation', 'Short Film']","['Animation', 'Comedy', 'Short Film']"
2969893,a night out,"['Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
23440490,me shivajiraje bhosale boltoy,['Drama'],[]
13881746,saint seiya: legend of crimson youth,"['Animation', 'Asian Movies']","['Drama', 'Mystery/Suspense', 'Thriller']"
23413848,madame aema 7,['Adult'],[]
3928484,red light,"['Crime', 'Drama']","['Crime', 'Drama', 'Old-fashioned/classical style']"
37182634,body language,['Thriller'],"['Drama', 'Romance']"
11142074,mice follies,"[""Children's/Family"", 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Short Film']"
18908625,the square ring,['Drama'],"['Crime', 'Drama', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Thriller']"
24583027,the garden of allah,['Old-fashioned/classical style'],"['Drama', 'Old-fashioned/classical style']"
32088645,baazi,['Action/Adventure'],[]
375183,enemy at the gates,"['Action/Adventure', 'Drama', 'Historical', 'Mystery/Suspense', 'Romance', 'Thriller', 'War/combat']","['Crime', 'Drama', 'Thriller']"
26705991,bumm bumm bole,"['Asian Movies', ""Children's/Family"", 'Drama', 'Music/Dance', 'World cinema']",['Drama']
27624205,bugs bunny's 3rd movie: 1001 rabbit tales,"['Animation', ""Children's/Family"", 'Comedy']","['Music/Dance', 'Non-fiction/Educational']"
2861237,last dance,"['Crime', 'Drama', 'Thriller']","['Action/Adventure', 'Crime', 'Mystery/Suspense', 'Thriller']"
34764344,the eyes of thailand,['Non-fiction/Educational'],['Non-fiction/Educational']
15749688,a very serious person,"['Comedy', 'Coming of age', 'Drama', 'Indie', 'LGBT']","['Drama', 'Romance', 'World cinema']"
31157561,owd bob,"[""Children's/Family"", 'Drama']",['Drama']
1888433,the americanization of emily,"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'War/combat']","['Crime', 'Mystery/Suspense', 'Thriller']"
142456,good will hunting,"['Coming of age', 'Drama', 'Indie', 'Romance']","['Action/Adventure', 'Thriller']"
11912430,the ship that died of shame,"['Action/Adventure', 'Crime', 'Drama', 'Fantasy', 'Old-fashioned/classical style', 'Thriller', 'War/combat']",['Drama']
16451841,flashbacks of a fool,"['Drama', 'Indie']","['Comedy', 'Drama', 'Indie']"
16796035,the cave girl,"['Drama', 'Old-fashioned/classical style']",['Old-fashioned/classical style']
19933654,lover of the monster,['Horror'],[]
32986669,robbery under arms,"['Drama', 'Old-fashioned/classical style']",['Old-fashioned/classical style']
339516,the amazing colossal man,"['Science Fiction', 'Supernatural/Monster']","['Horror', 'Indie']"
797798,resident evil: apocalypse,"['Action/Adventure', 'Disaster/Dystopia', 'Horror', 'Science Fiction', 'Supernatural/Monster', 'Thriller', 'World cinema']","['Action/Adventure', ""Children's/Family"", 'Comedy']"
29164086,the devil is driving,"['Action/Adventure', 'Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Unconventional']","['Drama', 'Romance']"
32787932,udhavikku varalaamaa,['Comedy'],"['Asian Movies', 'Drama', 'Music/Dance', 'Romance', 'World cinema']"
34954835,ronan's escape,"['Drama', 'Short Film']",['Short Film']
4600837,the mysterious dr. fu manchu,"['Old-fashioned/classical style', 'Thriller']","['Drama', 'Old-fashioned/classical style']"
4306224,devil in a blue dress,"['Adaptation', 'Crime', 'Drama', 'Historical', 'Mystery/Suspense', 'Thriller']","['Comedy', 'Drama', 'Historical', 'Indie']"
30311716,diary of a wimpy kid: rodrick rules,"[""Children's/Family"", 'Comedy']","['Comedy', 'Drama', 'Romance']"
